date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T04:19:49-07:00,0,0.000000,0.000000
2016-06-07T04:19:54-07:00,3412,682.354371,682.354420
2016-06-07T04:19:59-07:00,6844,684.375406,686.396566
2016-06-07T04:20:04-07:00,10277,685.117464,686.601636
2016-06-07T04:20:09-07:00,13708,685.387086,686.195967
2016-06-07T04:20:14-07:00,17137,685.469196,685.797639
2016-06-07T04:20:19-07:00,20560,685.324831,684.602993
2016-06-07T04:20:24-07:00,23991,685.449918,686.200447
2016-06-07T04:20:29-07:00,27419,685.469279,685.604810
2016-06-07T04:20:34-07:00,30848,685.505818,685.798136
2016-06-07T04:20:39-07:00,34276,685.514955,685.597188
2016-06-07T04:20:44-07:00,37710,685.632311,686.805883
2016-06-07T04:20:49-07:00,41131,685.513486,684.206393
2016-06-07T04:20:49-07:00,41132,685.526574,3192.389344
