date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-02T03:41:29-07:00,0,0.000000,0.000000
2016-10-02T03:41:34-07:00,103,20.599127,20.599128
2016-10-02T03:41:39-07:00,213,21.299511,21.999923
2016-10-02T03:41:44-07:00,373,24.866299,32.000049
2016-10-02T03:41:49-07:00,527,26.349739,30.800144
2016-10-02T03:41:54-07:00,665,26.599754,27.599819
2016-10-02T03:41:59-07:00,809,26.966481,28.800140
2016-10-02T03:42:04-07:00,945,26.999840,27.200000
2016-10-02T03:42:09-07:00,1098,27.449855,30.599973
2016-10-02T03:42:14-07:00,1258,27.955427,32.000027
2016-10-02T03:42:19-07:00,1407,28.139889,29.800059
2016-10-02T03:42:24-07:00,1557,28.308985,29.999947
2016-10-02T03:42:29-07:00,1712,28.533272,31.000477
2016-10-02T03:42:29-07:00,1713,28.527591,21.275651
