date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-08T03:46:14-07:00,0,0.000000,0.000000
2016-09-08T03:46:19-07:00,3802,760.356934,760.356988
2016-09-08T03:46:24-07:00,7612,761.174257,761.991618
2016-09-08T03:46:29-07:00,11426,761.717081,762.802770
2016-09-08T03:46:34-07:00,15228,761.388174,760.401429
2016-09-08T03:46:39-07:00,19046,761.830779,763.601229
2016-09-08T03:46:44-07:00,22863,762.092162,763.399091
2016-09-08T03:46:49-07:00,26672,762.050619,761.801359
2016-09-08T03:46:54-07:00,30486,762.144347,762.800447
2016-09-08T03:46:59-07:00,34296,762.128230,761.999300
2016-09-08T03:47:04-07:00,38103,762.054735,761.393272
2016-09-08T03:47:09-07:00,41942,762.577217,767.802095
2016-09-08T03:47:14-07:00,45742,762.363235,760.009386
2016-09-08T03:47:14-07:00,45743,762.365667,892.621236
