date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T22:29:04-08:00,0,0,0.000000
2015-12-27T22:29:05-08:00,0,0,0.000000
2015-12-27T22:29:06-08:00,0,0,0.000000
2015-12-27T22:29:07-08:00,0,0,0.000000
2015-12-27T22:29:08-08:00,0,0,0.000000
2015-12-27T22:29:09-08:00,0,0,0.000000
2015-12-27T22:29:10-08:00,0,0,0.000000
2015-12-27T22:29:11-08:00,0,0,0.000000
2015-12-27T22:29:12-08:00,0,0,0.000000
2015-12-27T22:29:13-08:00,0,0,0.000000
2015-12-27T22:29:14-08:00,0,0,0.000000
2015-12-27T22:29:15-08:00,0,0,0.000000
2015-12-27T22:29:16-08:00,0,0,0.000000
2015-12-27T22:29:17-08:00,0,0,0.000000
2015-12-27T22:29:18-08:00,0,0,0.000000
2015-12-27T22:29:19-08:00,1000,1022787,0.068184
2015-12-27T22:29:20-08:00,2000,2041607,0.127597
2015-12-27T22:29:21-08:00,2000,2041607,0.119935
2015-12-27T22:29:22-08:00,3000,3048832,0.169376
2015-12-27T22:29:23-08:00,4000,4065978,0.213994
2015-12-27T22:29:24-08:00,5000,5080124,0.254001
2015-12-27T22:29:25-08:00,6000,6100702,0.290504
2015-12-27T22:29:26-08:00,7000,7120523,0.323654
2015-12-27T22:29:27-08:00,8000,8131173,0.353523
2015-12-27T22:29:28-08:00,8000,8131173,0.338794
2015-12-27T22:29:29-08:00,9000,9149804,0.365986
2015-12-27T22:29:30-08:00,9000,9149804,0.351910
2015-12-27T22:29:31-08:00,10000,10167406,0.376564
2015-12-27T22:29:32-08:00,11000,11182239,0.399358
2015-12-27T22:29:33-08:00,12000,12199594,0.420669
2015-12-27T22:29:34-08:00,12000,12199594,0.406346
2015-12-27T22:29:35-08:00,13000,13210416,0.426137
2015-12-27T22:29:36-08:00,14000,14218243,0.444314
2015-12-27T22:29:37-08:00,14000,14218243,0.430850
2015-12-27T22:29:38-08:00,15000,15232383,0.448006
2015-12-27T22:29:39-08:00,16000,16235170,0.463823
2015-12-27T22:29:40-08:00,16000,16235170,0.450972
2015-12-27T22:29:41-08:00,17000,17246258,0.466110
2015-12-27T22:29:42-08:00,18000,18250833,0.480280
2015-12-27T22:29:43-08:00,18000,18250833,0.467965
2015-12-27T22:29:44-08:00,19000,19253675,0.481310
2015-12-27T22:29:45-08:00,19000,19253675,0.469572
2015-12-27T22:29:46-08:00,20000,20262967,0.482448
2015-12-27T22:29:47-08:00,21000,21274111,0.494742
2015-12-27T22:29:48-08:00,21000,21274111,0.483498
2015-12-27T22:29:49-08:00,22000,22292285,0.495379
2015-12-27T22:29:50-08:00,22000,22292285,0.484461
2015-12-27T22:29:51-08:00,23000,23315047,0.495934
2015-12-27T22:29:52-08:00,23000,23315047,0.485727
2015-12-27T22:29:53-08:00,24000,24329327,0.496512
2015-12-27T22:29:54-08:00,25000,25346473,0.506925
2015-12-27T22:29:55-08:00,25000,25346473,0.496986
2015-12-27T22:29:56-08:00,25000,25346473,0.487296
2015-12-27T22:29:57-08:00,26000,26366625,0.497480
2015-12-27T22:29:58-08:00,27000,27378185,0.507000
2015-12-27T22:29:59-08:00,28000,28392653,0.516226
2015-12-27T22:30:00-08:00,28000,28392653,0.506937
2015-12-27T22:30:01-08:00,28000,28392653,0.498113
2015-12-27T22:30:02-08:00,29000,29408390,0.506844
2015-12-27T22:30:03-08:00,30000,30419006,0.515573
2015-12-27T22:30:04-08:00,30000,30419006,0.506980
2015-12-27T22:30:05-08:00,31000,31415095,0.514998
2015-12-27T22:30:06-08:00,32000,32420164,0.522903
2015-12-27T22:30:07-08:00,32000,32420164,0.514602
2015-12-27T22:30:08-08:00,32000,32420164,0.506418
2015-12-27T22:30:09-08:00,33000,33430060,0.514305
2015-12-27T22:30:10-08:00,34000,34441547,0.521838
2015-12-27T22:30:11-08:00,34000,34441547,0.514044
2015-12-27T22:30:12-08:00,34000,34441547,0.506491
2015-12-27T22:30:13-08:00,35000,35456989,0.513867
2015-12-27T22:30:14-08:00,36000,36464235,0.520914
2015-12-27T22:30:15-08:00,37000,37474099,0.527801
2015-12-27T22:30:16-08:00,37000,37474099,0.520471
2015-12-27T22:30:17-08:00,37000,37474099,0.513330
2015-12-27T22:30:18-08:00,38000,38484053,0.520052
2015-12-27T22:30:19-08:00,39000,39498320,0.526642
2015-12-27T22:30:20-08:00,39000,39498320,0.519712
2015-12-27T22:30:21-08:00,40000,40513989,0.526153
2015-12-27T22:30:22-08:00,40000,40513989,0.519407
2015-12-27T22:30:23-08:00,41000,41528758,0.525663
2015-12-27T22:30:24-08:00,41000,41528758,0.519092
2015-12-27T22:30:25-08:00,42000,42541195,0.525198
2015-12-27T22:30:26-08:00,42000,42541195,0.518793
2015-12-27T22:30:27-08:00,43000,43551358,0.524712
2015-12-27T22:30:28-08:00,43000,43551358,0.518466
2015-12-27T22:30:29-08:00,44000,44556048,0.524186
2015-12-27T22:30:30-08:00,44000,44556048,0.518078
2015-12-27T22:30:31-08:00,44000,44556048,0.512136
2015-12-27T22:30:32-08:00,45000,45580518,0.517958
2015-12-27T22:30:33-08:00,46000,46598320,0.523574
2015-12-27T22:30:34-08:00,47000,47614354,0.529033
2015-12-27T22:30:35-08:00,47000,47614354,0.523233
2015-12-27T22:30:36-08:00,48000,48626994,0.528552
2015-12-27T22:30:37-08:00,48000,48626994,0.522869
2015-12-27T22:30:38-08:00,49000,49638872,0.528071
2015-12-27T22:30:39-08:00,49000,49638872,0.522479
2015-12-27T22:30:40-08:00,50000,50651542,0.527618
2015-12-27T22:30:41-08:00,50000,50651542,0.522178
2015-12-27T22:30:42-08:00,51000,51669660,0.527239
2015-12-27T22:30:43-08:00,52000,52685121,0.532171
2015-12-27T22:30:44-08:00,52000,52685121,0.526848
2015-12-27T22:30:45-08:00,52000,52685121,0.521633
2015-12-27T22:30:46-08:00,53000,53700273,0.526471
2015-12-27T22:30:47-08:00,54000,54709392,0.531157
2015-12-27T22:30:48-08:00,54000,54709392,0.526038
2015-12-27T22:30:49-08:00,54000,54709392,0.520960
2015-12-27T22:30:50-08:00,55000,55719182,0.525651
2015-12-27T22:30:51-08:00,55000,55719182,0.520738
2015-12-27T22:30:52-08:00,56000,56731191,0.525287
2015-12-27T22:30:53-08:00,56000,56731191,0.520459
2015-12-27T22:30:54-08:00,57000,57747920,0.524979
2015-12-27T22:30:55-08:00,57000,57747920,0.520250
2015-12-27T22:30:56-08:00,58000,58760715,0.524647
2015-12-27T22:30:57-08:00,58000,58760715,0.519994
2015-12-27T22:30:58-08:00,59000,59777079,0.524359
2015-12-27T22:30:59-08:00,60000,60793761,0.528640
2015-12-27T22:31:00-08:00,60000,60793761,0.524083
2015-12-27T22:31:01-08:00,61000,61805178,0.528244
2015-12-27T22:31:02-08:00,61000,61805178,0.523771
2015-12-27T22:31:03-08:00,61000,61805178,0.519370
2015-12-27T22:31:04-08:00,62000,62814906,0.523455
2015-12-27T22:31:05-08:00,62000,62814906,0.519122
2015-12-27T22:31:06-08:00,63000,63829802,0.523193
2015-12-27T22:31:07-08:00,63000,63829802,0.518940
2015-12-27T22:31:08-08:00,64000,64845859,0.522949
2015-12-27T22:31:09-08:00,64000,64845859,0.518756
2015-12-27T22:31:10-08:00,65000,65863620,0.522726
2015-12-27T22:31:11-08:00,65000,65863620,0.518610
2015-12-27T22:31:12-08:00,66000,66879052,0.522491
2015-12-27T22:31:13-08:00,66000,66879052,0.518441
2015-12-27T22:31:14-08:00,67000,67895973,0.522275
2015-12-27T22:31:15-08:00,68000,68913829,0.526058
2015-12-27T22:31:16-08:00,68000,68913829,0.522071
2015-12-27T22:31:17-08:00,68000,68913829,0.518148
2015-12-27T22:31:18-08:00,69000,69928350,0.521852
2015-12-27T22:31:19-08:00,70000,70938362,0.525468
2015-12-27T22:31:20-08:00,70000,70938362,0.521604
2015-12-27T22:31:21-08:00,71000,71957053,0.525232
2015-12-27T22:31:22-08:00,71000,71957053,0.521426
2015-12-27T22:31:23-08:00,71000,71957053,0.517592
2015-12-27T22:31:24-08:00,72000,72978282,0.521272
2015-12-27T22:31:25-08:00,73000,73993472,0.524775
2015-12-27T22:31:26-08:00,73000,73993472,0.521080
2015-12-27T22:31:27-08:00,74000,75005393,0.524512
2015-12-27T22:31:28-08:00,74000,75005393,0.520869
2015-12-27T22:31:29-08:00,74000,75005393,0.517277
2015-12-27T22:31:30-08:00,75000,76027125,0.520732
2015-12-27T22:31:31-08:00,75000,76027125,0.517190
2015-12-27T22:31:32-08:00,76000,77043768,0.520565
2015-12-27T22:31:33-08:00,76000,77043768,0.517071
2015-12-27T22:31:34-08:00,77000,78058943,0.520392
2015-12-27T22:31:35-08:00,78000,79086658,0.523751
2015-12-27T22:31:36-08:00,78000,79086658,0.520298
2015-12-27T22:31:37-08:00,78000,79086658,0.516905
2015-12-27T22:31:38-08:00,79000,80101904,0.520133
2015-12-27T22:31:39-08:00,79000,80101904,0.516785
2015-12-27T22:31:40-08:00,80000,81113427,0.519957
2015-12-27T22:31:41-08:00,80000,81113427,0.516637
2015-12-27T22:31:42-08:00,81000,82125309,0.519779
2015-12-27T22:31:43-08:00,81000,82125309,0.516510
2015-12-27T22:31:44-08:00,81000,82125309,0.513282
2015-12-27T22:31:45-08:00,82000,83137034,0.516378
2015-12-27T22:31:46-08:00,83000,84142708,0.519391
2015-12-27T22:31:47-08:00,83000,84142708,0.516212
2015-12-27T22:31:48-08:00,83000,84142708,0.513064
2015-12-27T22:31:49-08:00,84000,85133367,0.515958
2015-12-27T22:31:50-08:00,85000,86142022,0.518927
2015-12-27T22:31:51-08:00,85000,86142022,0.515819
2015-12-27T22:31:52-08:00,85000,86142022,0.512749
2015-12-27T22:31:53-08:00,86000,87154347,0.515705
2015-12-27T22:31:54-08:00,86000,87154347,0.512671
2015-12-27T22:31:55-08:00,87000,88167283,0.515597
2015-12-27T22:31:56-08:00,87000,88167283,0.512599
2015-12-27T22:31:57-08:00,88000,89187464,0.515533
2015-12-27T22:31:58-08:00,88000,89187464,0.512564
2015-12-27T22:31:59-08:00,89000,90201545,0.515436
2015-12-27T22:32:00-08:00,89000,90201545,0.512508
2015-12-27T22:32:01-08:00,90000,91222379,0.515380
2015-12-27T22:32:02-08:00,90000,91222379,0.512484
2015-12-27T22:32:03-08:00,91000,92232589,0.515265
2015-12-27T22:32:04-08:00,91000,92232589,0.512402
2015-12-27T22:32:05-08:00,92000,93245265,0.515166
2015-12-27T22:32:06-08:00,92000,93245265,0.512295
2015-12-27T22:32:07-08:00,93000,94265024,0.515108
2015-12-27T22:32:08-08:00,93000,94265024,0.512309
2015-12-27T22:32:09-08:00,94000,95274291,0.514995
2015-12-27T22:32:10-08:00,94000,95274291,0.512226
2015-12-27T22:32:11-08:00,95000,96285688,0.514896
2015-12-27T22:32:12-08:00,95000,96285688,0.512157
2015-12-27T22:32:13-08:00,96000,97296504,0.514795
2015-12-27T22:32:14-08:00,96000,97296504,0.512086
2015-12-27T22:32:15-08:00,97000,98316284,0.514744
2015-12-27T22:32:16-08:00,97000,98316284,0.512063
2015-12-27T22:32:17-08:00,97000,98316284,0.509410
2015-12-27T22:32:18-08:00,98000,99323751,0.511977
2015-12-27T22:32:19-08:00,98000,99323751,0.509352
2015-12-27T22:32:20-08:00,99000,100337640,0.511926
2015-12-27T22:32:21-08:00,99000,100337640,0.509327
2015-12-27T22:32:21-08:00,100000,101347173,0.512596
