date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2017-03-16T03:35:44-07:00,0,0,0.000000,0.000000
2017-03-16T03:35:45-07:00,1000,1022787,1.022383,1.022383
2017-03-16T03:35:46-07:00,3000,3048832,1.522988,2.023051
2017-03-16T03:35:47-07:00,6000,6100702,2.033287,3.056338
2017-03-16T03:35:48-07:00,7000,7120523,1.779922,1.019764
2017-03-16T03:35:49-07:00,9000,9149804,1.826244,2.009772
2017-03-16T03:35:50-07:00,10000,10167406,1.690946,1.014887
2017-03-16T03:35:51-07:00,12000,12199594,1.742678,2.057633
2017-03-16T03:35:52-07:00,14000,14218243,1.777174,2.018663
2017-03-16T03:35:53-07:00,16000,16235170,1.803802,2.016831
2017-03-16T03:35:54-07:00,18000,18250833,1.825011,2.015928
2017-03-16T03:35:55-07:00,19000,19253675,1.750255,1.002739
2017-03-16T03:35:56-07:00,21000,21274111,1.772778,2.020559
2017-03-16T03:35:57-07:00,23000,23315047,1.793408,2.040980
2017-03-16T03:35:58-07:00,24000,24329327,1.737747,1.014193
2017-03-16T03:35:59-07:00,25000,25346473,1.689716,1.017210
2017-03-16T03:36:00-07:00,28000,28392653,1.774489,3.046094
2017-03-16T03:36:01-07:00,30000,30419006,1.789296,2.026186
2017-03-16T03:36:02-07:00,31000,31415095,1.745236,0.996148
2017-03-16T03:36:03-07:00,33000,33430060,1.759427,2.014865
2017-03-16T03:36:04-07:00,35000,35456989,1.772811,2.027140
2017-03-16T03:36:05-07:00,37000,37474099,1.784442,2.017068
2017-03-16T03:36:06-07:00,38000,38484053,1.749234,1.009895
2017-03-16T03:36:07-07:00,40000,40513989,1.761443,2.030062
2017-03-16T03:36:08-07:00,41000,41528758,1.730330,1.014735
2017-03-16T03:36:09-07:00,43000,43551358,1.742024,2.022701
2017-03-16T03:36:10-07:00,45000,45580518,1.753060,2.028924
2017-03-16T03:36:11-07:00,47000,47614354,1.763459,2.033851
2017-03-16T03:36:12-07:00,49000,49638872,1.772787,2.024673
2017-03-16T03:36:13-07:00,50000,50651542,1.746574,1.012622
2017-03-16T03:36:14-07:00,52000,52685121,1.756146,2.033753
2017-03-16T03:36:15-07:00,54000,54709392,1.764793,2.024200
2017-03-16T03:36:16-07:00,56000,56731191,1.772826,2.021886
2017-03-16T03:36:17-07:00,57000,57747920,1.749913,1.016697
2017-03-16T03:36:18-07:00,59000,59777079,1.758126,2.029172
2017-03-16T03:36:19-07:00,61000,61805178,1.765842,2.028177
2017-03-16T03:36:20-07:00,62000,62814906,1.744834,1.009638
2017-03-16T03:36:21-07:00,64000,64845859,1.752567,2.030940
2017-03-16T03:36:22-07:00,66000,66879052,1.759954,2.033288
2017-03-16T03:36:23-07:00,68000,68913829,1.766998,2.034663
2017-03-16T03:36:24-07:00,70000,70938362,1.773440,2.024696
2017-03-16T03:36:25-07:00,72000,72978282,1.779937,2.039813
2017-03-16T03:36:26-07:00,74000,75005393,1.785823,2.027167
2017-03-16T03:36:27-07:00,75000,76027125,1.768051,1.021657
2017-03-16T03:36:28-07:00,77000,78058943,1.774048,2.031936
2017-03-16T03:36:29-07:00,79000,80101904,1.780026,2.043102
2017-03-16T03:36:30-07:00,81000,82125309,1.785315,2.023299
2017-03-16T03:36:31-07:00,83000,84142708,1.790254,2.017463
2017-03-16T03:36:32-07:00,84000,85133367,1.773594,0.990605
2017-03-16T03:36:33-07:00,86000,87154347,1.778643,2.020969
2017-03-16T03:36:34-07:00,88000,89187464,1.783734,2.033221
2017-03-16T03:36:35-07:00,89000,90201545,1.768642,1.014055
2017-03-16T03:36:36-07:00,91000,92232589,1.773686,2.030901
2017-03-16T03:36:37-07:00,93000,94265024,1.778570,2.032563
2017-03-16T03:36:38-07:00,95000,96285688,1.783054,2.020721
2017-03-16T03:36:39-07:00,96000,97296504,1.769013,1.010820
2017-03-16T03:36:40-07:00,98000,99323751,1.773623,2.027136
2017-03-16T03:36:41-07:00,100000,101347173,1.778005,2.023416
2017-03-16T03:36:42-07:00,102000,103379135,1.782384,2.031965
