date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-08T02:44:58-07:00,0,0.000000,0.000000
2016-09-08T02:45:03-07:00,241,48.197321,48.197323
2016-09-08T02:45:08-07:00,513,51.298179,54.399162
2016-09-08T02:45:13-07:00,861,57.399015,69.601357
2016-09-08T02:45:18-07:00,1160,57.999201,59.799784
2016-09-08T02:45:23-07:00,1446,57.839358,57.199975
2016-09-08T02:45:28-07:00,1790,59.666157,68.800294
2016-09-08T02:45:33-07:00,2097,59.913830,61.399880
2016-09-08T02:45:38-07:00,2395,59.874619,59.600139
2016-09-08T02:45:43-07:00,2726,60.577445,66.200097
2016-09-08T02:45:48-07:00,3046,60.919667,63.999660
2016-09-08T02:45:53-07:00,3328,60.508812,56.400228
2016-09-08T02:45:58-07:00,3653,60.883177,65.001291
2016-09-08T02:45:58-07:00,3654,60.898608,821.184592
