date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-11-09T02:31:38-08:00,0,0,0.000000,0.000000
2016-11-09T02:31:39-08:00,2000,2041607,2.039765,2.039765
2016-11-09T02:31:40-08:00,4000,4065978,2.032464,2.025155
2016-11-09T02:31:41-08:00,9000,9149804,3.048357,5.078562
2016-11-09T02:31:42-08:00,13000,13210416,3.291796,4.014125
2016-11-09T02:31:43-08:00,16000,16235170,3.246675,3.063292
2016-11-09T02:31:44-08:00,20000,20262967,3.376872,4.027954
2016-11-09T02:31:45-08:00,22000,22292285,3.184350,2.029192
2016-11-09T02:31:46-08:00,26000,26366625,3.295606,4.074494
2016-11-09T02:31:47-08:00,30000,30419006,3.379687,4.052371
2016-11-09T02:31:48-08:00,33000,33430060,3.342824,3.011040
2016-11-09T02:31:49-08:00,36000,36464235,3.314096,3.027442
2016-11-09T02:31:50-08:00,40000,40513989,3.376001,4.058625
2016-11-09T02:31:51-08:00,44000,44556048,3.427225,4.041920
2016-11-09T02:31:52-08:00,47000,47614354,3.400891,3.058510
2016-11-09T02:31:53-08:00,51000,51669660,3.444517,4.055293
2016-11-09T02:31:54-08:00,54000,54709392,3.419212,3.039635
2016-11-09T02:31:55-08:00,57000,57747920,3.396829,3.038675
2016-11-09T02:31:56-08:00,61000,61805178,3.433511,4.057107
2016-11-09T02:31:57-08:00,65000,65863620,3.466406,4.058543
2016-11-09T02:31:58-08:00,69000,69928350,3.496321,4.064733
2016-11-09T02:31:59-08:00,72000,72978282,3.475059,3.049816
2016-11-09T02:32:00-08:00,76000,77043768,3.501892,4.065396
2016-11-09T02:32:01-08:00,79000,80101904,3.482603,3.058221
2016-11-09T02:32:02-08:00,82000,83137034,3.463970,3.035364
2016-11-09T02:32:03-08:00,86000,87154347,3.486101,4.017237
2016-11-09T02:32:04-08:00,88000,89187464,3.430209,2.032987
2016-11-09T02:32:05-08:00,91000,92232589,3.415953,3.045267
2016-11-09T02:32:06-08:00,94000,95274291,3.402590,3.041773
2016-11-09T02:32:07-08:00,97000,98316284,3.390150,3.041844
2016-11-09T02:32:08-08:00,101000,102367255,3.412181,4.051121
2016-11-09T02:32:09-08:00,104000,105405630,3.400122,3.038332
2016-11-09T02:32:10-08:00,107000,108448020,3.388941,3.042334
2016-11-09T02:32:11-08:00,109000,110477798,3.347757,2.029815
2016-11-09T02:32:12-08:00,111000,112504192,3.308896,2.026439
2016-11-09T02:32:13-08:00,114000,115554761,3.301517,3.050634
2016-11-09T02:32:14-08:00,117000,118598069,3.294339,3.043096
2016-11-09T02:32:15-08:00,120000,121633453,3.287339,3.035356
2016-11-09T02:32:16-08:00,123000,124681470,3.281048,3.048258
2016-11-09T02:32:17-08:00,126000,127716267,3.274725,3.034452
2016-11-09T02:32:18-08:00,128000,129752318,3.243764,2.036204
2016-11-09T02:32:19-08:00,132000,133817945,3.263811,4.065693
2016-11-09T02:32:20-08:00,135000,136869906,3.258253,3.031894
2016-11-09T02:32:21-08:00,136000,137882808,3.206532,1.019573
2016-11-09T02:32:22-08:00,137000,138899925,3.156775,1.017132
2016-11-09T02:32:23-08:00,140000,141948791,3.154379,3.048988
2016-11-09T02:32:24-08:00,145000,147001180,3.195638,5.052233
2016-11-09T02:32:25-08:00,147000,149027105,3.170749,2.025875
2016-11-09T02:32:26-08:00,149000,151059631,3.147039,2.032593
2016-11-09T02:32:27-08:00,152000,154108459,3.145034,3.048828
2016-11-09T02:32:28-08:00,156000,158166777,3.163302,4.058475
2016-11-09T02:32:29-08:00,160000,162248666,3.181309,4.081606
2016-11-09T02:32:30-08:00,164000,166323627,3.198497,4.075098
2016-11-09T02:32:31-08:00,168000,170374469,3.214578,4.050828
2016-11-09T02:32:32-08:00,174000,176438350,3.267342,6.063867
2016-11-09T02:32:33-08:00,178000,180484985,3.281512,4.046671
2016-11-09T02:32:34-08:00,181000,183538178,3.277438,3.053370
2016-11-09T02:32:35-08:00,184000,186593076,3.273530,3.054683
2016-11-09T02:32:36-08:00,188000,190657103,3.287159,4.064015
2016-11-09T02:32:37-08:00,192000,194734388,3.300551,4.077297
2016-11-09T02:32:38-08:00,195000,197777716,3.296266,3.043427
2016-11-09T02:32:39-08:00,199000,201832676,3.308701,4.054821
2016-11-09T02:32:39-08:00,200000,202846298,3.317388,6.951790
2016-11-09T02:32:40-08:00,200000,202846298,3.271684,0.000000
2016-11-09T02:32:41-08:00,200000,202846298,3.219753,0.000000
2016-11-09T02:32:42-08:00,200000,202846298,3.169442,0.000000
2016-11-09T02:32:43-08:00,200000,202846298,3.120685,0.000000
2016-11-09T02:32:44-08:00,200000,202846298,3.073399,0.000000
2016-11-09T02:32:45-08:00,200000,202846298,3.027528,0.000000
2016-11-09T02:32:46-08:00,200000,202846298,2.983006,0.000000
2016-11-09T02:32:47-08:00,200000,202846298,2.939775,0.000000
2016-11-09T02:32:48-08:00,200000,202846298,2.897779,0.000000
2016-11-09T02:32:49-08:00,200000,202846298,2.856962,0.000000
2016-11-09T02:32:50-08:00,200000,202846298,2.817285,0.000000
2016-11-09T02:32:51-08:00,200000,202846298,2.778691,0.000000
2016-11-09T02:32:52-08:00,200000,202846298,2.741142,0.000000
2016-11-09T02:32:53-08:00,200000,202846298,2.704597,0.000000
2016-11-09T02:32:54-08:00,200000,202846298,2.669009,0.000000
2016-11-09T02:32:55-08:00,200000,202846298,2.634348,0.000000
2016-11-09T02:32:56-08:00,200000,202846298,2.600574,0.000000
2016-11-09T02:32:57-08:00,200000,202846298,2.567656,0.000000
2016-11-09T02:32:58-08:00,200000,202846298,2.535561,0.000000
2016-11-09T02:32:59-08:00,200000,202846298,2.504258,0.000000
2016-11-09T02:33:00-08:00,200000,202846298,2.473718,0.000000
2016-11-09T02:33:01-08:00,200000,202846298,2.443915,0.000000
2016-11-09T02:33:02-08:00,200000,202846298,2.414820,0.000000
2016-11-09T02:33:03-08:00,200000,202846298,2.386411,0.000000
2016-11-09T02:33:04-08:00,200000,202846298,2.358662,0.000000
2016-11-09T02:33:05-08:00,200000,202846298,2.331552,0.000000
2016-11-09T02:33:06-08:00,200000,202846298,2.305057,0.000000
2016-11-09T02:33:07-08:00,200000,202846298,2.279157,0.000000
2016-11-09T02:33:08-08:00,200000,202846298,2.253833,0.000000
2016-11-09T02:33:09-08:00,200000,202846298,2.229066,0.000000
2016-11-09T02:33:10-08:00,200000,202846298,2.204838,0.000000
2016-11-09T02:33:11-08:00,200000,202846298,2.181130,0.000000
2016-11-09T02:33:12-08:00,200000,202846298,2.157926,0.000000
2016-11-09T02:33:13-08:00,200000,202846298,2.135212,0.000000
2016-11-09T02:33:14-08:00,200000,202846298,2.112969,0.000000
2016-11-09T02:33:15-08:00,200000,202846298,2.091187,0.000000
2016-11-09T02:33:16-08:00,200000,202846298,2.069848,0.000000
2016-11-09T02:33:17-08:00,200000,202846298,2.048941,0.000000
2016-11-09T02:33:18-08:00,200000,202846298,2.028452,0.000000
2016-11-09T02:33:19-08:00,200000,202846298,2.008368,0.000000
2016-11-09T02:33:20-08:00,200000,202846298,1.988678,0.000000
2016-11-09T02:33:21-08:00,200000,202846298,1.969371,0.000000
2016-11-09T02:33:22-08:00,200000,202846298,1.950435,0.000000
2016-11-09T02:33:23-08:00,200000,202846298,1.931859,0.000000
2016-11-09T02:33:24-08:00,200000,202846298,1.913634,0.000000
2016-11-09T02:33:25-08:00,200000,202846298,1.895750,0.000000
2016-11-09T02:33:26-08:00,200000,202846298,1.878196,0.000000
2016-11-09T02:33:27-08:00,200000,202846298,1.860966,0.000000
