date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T21:05:15-08:00,0,0,0.000000
2015-12-27T21:05:16-08:00,0,0,0.000000
2015-12-27T21:05:17-08:00,1000,1022787,0.511293
2015-12-27T21:05:18-08:00,1000,1022787,0.340873
2015-12-27T21:05:19-08:00,2000,2041607,0.510355
2015-12-27T21:05:20-08:00,2000,2041607,0.407950
2015-12-27T21:05:21-08:00,3000,3048832,0.508105
2015-12-27T21:05:22-08:00,3000,3048832,0.435138
2015-12-27T21:05:23-08:00,5000,5080124,0.634983
2015-12-27T21:05:24-08:00,7000,7120523,0.791134
2015-12-27T21:05:25-08:00,8000,8131173,0.813081
2015-12-27T21:05:26-08:00,9000,9149804,0.831770
2015-12-27T21:05:27-08:00,10000,10167406,0.847254
2015-12-27T21:05:28-08:00,12000,12199594,0.938393
2015-12-27T21:05:29-08:00,13000,13210416,0.943572
2015-12-27T21:05:30-08:00,14000,14218243,0.947856
2015-12-27T21:05:31-08:00,15000,15232383,0.951977
2015-12-27T21:05:32-08:00,15000,15232383,0.896003
2015-12-27T21:05:33-08:00,17000,17246258,0.958106
2015-12-27T21:05:34-08:00,18000,18250833,0.960548
2015-12-27T21:05:35-08:00,19000,19253675,0.962660
2015-12-27T21:05:36-08:00,20000,20262967,0.964883
2015-12-27T21:05:37-08:00,22000,22292285,1.013265
2015-12-27T21:05:38-08:00,23000,23315047,1.013680
2015-12-27T21:05:39-08:00,24000,24329327,1.013703
2015-12-27T21:05:40-08:00,26000,26366625,1.054646
2015-12-27T21:05:41-08:00,27000,27378185,1.052989
2015-12-27T21:05:42-08:00,28000,28392653,1.051564
2015-12-27T21:05:43-08:00,29000,29408390,1.050283
2015-12-27T21:05:44-08:00,30000,30419006,1.048767
2015-12-27T21:05:45-08:00,30000,30419006,1.013954
2015-12-27T21:05:46-08:00,32000,32420164,1.045798
2015-12-27T21:05:47-08:00,33000,33430060,1.044677
2015-12-27T21:05:48-08:00,34000,34441547,1.043670
2015-12-27T21:05:49-08:00,36000,36464235,1.072463
2015-12-27T21:05:50-08:00,37000,37474099,1.070677
2015-12-27T21:05:51-08:00,38000,38484053,1.068990
2015-12-27T21:05:52-08:00,40000,40513989,1.094962
2015-12-27T21:05:53-08:00,41000,41528758,1.092851
2015-12-27T21:05:54-08:00,42000,42541195,1.090789
2015-12-27T21:05:55-08:00,44000,44556048,1.113891
2015-12-27T21:05:56-08:00,45000,45580518,1.111710
2015-12-27T21:05:57-08:00,46000,46598320,1.109473
2015-12-27T21:05:58-08:00,47000,47614354,1.107300
2015-12-27T21:05:59-08:00,48000,48626994,1.105144
2015-12-27T21:06:00-08:00,50000,50651542,1.125579
2015-12-27T21:06:01-08:00,51000,51669660,1.123224
2015-12-27T21:06:02-08:00,53000,53700273,1.142549
2015-12-27T21:06:03-08:00,55000,55719182,1.160806
2015-12-27T21:06:04-08:00,56000,56731191,1.157770
2015-12-27T21:06:05-08:00,57000,57747920,1.154948
2015-12-27T21:06:06-08:00,58000,58760715,1.152162
2015-12-27T21:06:07-08:00,59000,59777079,1.149550
2015-12-27T21:06:08-08:00,60000,60793761,1.147043
2015-12-27T21:06:09-08:00,61000,61805178,1.144531
2015-12-27T21:06:10-08:00,62000,62814906,1.142080
2015-12-27T21:06:11-08:00,64000,64845859,1.157954
2015-12-27T21:06:12-08:00,65000,65863620,1.155494
2015-12-27T21:06:13-08:00,66000,66879052,1.153079
2015-12-27T21:06:14-08:00,67000,67895973,1.150772
2015-12-27T21:06:15-08:00,69000,69928350,1.165465
2015-12-27T21:06:16-08:00,70000,70938362,1.162913
2015-12-27T21:06:17-08:00,72000,72978282,1.177062
2015-12-27T21:06:18-08:00,73000,73993472,1.174493
2015-12-27T21:06:19-08:00,74000,75005393,1.171951
2015-12-27T21:06:20-08:00,75000,76027125,1.169640
2015-12-27T21:06:21-08:00,77000,78058943,1.182704
2015-12-27T21:06:22-08:00,78000,79086658,1.180390
2015-12-27T21:06:23-08:00,79000,80101904,1.177963
2015-12-27T21:06:24-08:00,80000,81113427,1.175549
2015-12-27T21:06:25-08:00,81000,82125309,1.173212
2015-12-27T21:06:26-08:00,82000,83137034,1.170937
2015-12-27T21:06:27-08:00,84000,85133367,1.182401
2015-12-27T21:06:28-08:00,85000,86142022,1.180021
2015-12-27T21:06:29-08:00,86000,87154347,1.177755
2015-12-27T21:06:30-08:00,88000,89187464,1.189160
2015-12-27T21:06:31-08:00,89000,90201545,1.186856
2015-12-27T21:06:32-08:00,90000,91222379,1.184700
2015-12-27T21:06:33-08:00,92000,93245265,1.195446
2015-12-27T21:06:34-08:00,93000,94265024,1.193222
2015-12-27T21:06:35-08:00,94000,95274291,1.190922
2015-12-27T21:06:36-08:00,95000,96285688,1.188707
2015-12-27T21:06:37-08:00,96000,97296504,1.186536
2015-12-27T21:06:38-08:00,97000,98316284,1.184528
2015-12-27T21:06:39-08:00,99000,100337640,1.194490
2015-12-27T21:06:40-08:00,100000,101347173,1.196678
