date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-10T03:20:01-08:00,0,0.000000,0.000000
2016-11-10T03:20:06-08:00,14,2.799854,2.799855
2016-11-10T03:20:11-08:00,31,3.099913,3.399986
2016-11-10T03:20:16-08:00,46,3.066600,2.999971
2016-11-10T03:20:21-08:00,61,3.049950,2.999999
2016-11-10T03:20:26-08:00,76,3.039951,2.999956
2016-11-10T03:20:31-08:00,91,3.033303,3.000061
2016-11-10T03:20:36-08:00,106,3.028542,2.999978
2016-11-10T03:20:41-08:00,122,3.049980,3.200047
2016-11-10T03:20:46-08:00,139,3.088867,3.399961
2016-11-10T03:20:51-08:00,156,3.119980,3.399997
2016-11-10T03:20:56-08:00,172,3.127257,3.200030
2016-11-10T03:21:01-08:00,187,3.116654,3.000020
2016-11-10T03:21:01-08:00,188,3.133249,734.940698
