date,queries_finished,avg_queries_per_second,queries_per_second
2017-05-02T02:19:16-07:00,0,0.000000,0.000000
2017-05-02T02:19:21-07:00,15030,3005.863547,3005.863703
2017-05-02T02:19:26-07:00,30075,3007.422986,3008.982486
2017-05-02T02:19:31-07:00,45774,3051.555155,3139.822383
2017-05-02T02:19:36-07:00,61019,3050.918238,3049.007456
2017-05-02T02:19:41-07:00,76339,3053.529739,3063.975766
2017-05-02T02:19:46-07:00,91760,3058.644012,3084.215763
2017-05-02T02:19:51-07:00,107425,3069.261628,3132.967125
2017-05-02T02:19:56-07:00,122853,3071.306633,3085.621881
2017-05-02T02:20:01-07:00,138004,3066.738087,3030.189625
2017-05-02T02:20:06-07:00,153341,3066.806495,3067.422180
2017-05-02T02:20:11-07:00,168535,3064.260135,3038.796449
2017-05-02T02:20:16-07:00,183859,3064.305837,3064.808565
