date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-15T04:08:33-07:00,0,0.000000,0.000000
2016-10-15T04:08:38-07:00,36560,7311.604515,7311.604822
2016-10-15T04:08:43-07:00,72862,7285.992840,7260.379851
2016-10-15T04:08:48-07:00,109158,7277.059647,7259.192771
2016-10-15T04:08:53-07:00,145471,7273.434083,7262.557245
2016-10-15T04:08:58-07:00,181666,7266.560251,7239.064241
2016-10-15T04:09:03-07:00,218005,7266.768761,7267.811325
2016-10-15T04:09:08-07:00,254333,7266.591807,7265.530082
2016-10-15T04:09:13-07:00,290663,7266.525175,7266.058740
2016-10-15T04:09:18-07:00,326991,7266.414086,7265.525376
2016-10-15T04:09:23-07:00,363343,7266.819155,7270.464835
2016-10-15T04:09:28-07:00,399684,7266.941430,7268.164188
2016-10-15T04:09:33-07:00,436020,7266.962388,7267.192919
