date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T21:26:24-08:00,0,0,0.000000
2015-12-27T21:26:25-08:00,0,0,0.000000
2015-12-27T21:26:26-08:00,1000,1022787,0.511279
2015-12-27T21:26:27-08:00,2000,2041607,0.680379
2015-12-27T21:26:28-08:00,3000,3048832,0.762133
2015-12-27T21:26:29-08:00,4000,4065978,0.813127
2015-12-27T21:26:30-08:00,5000,5080124,0.846606
2015-12-27T21:26:31-08:00,5000,5080124,0.725688
2015-12-27T21:26:32-08:00,7000,7120523,0.890017
2015-12-27T21:26:33-08:00,8000,8131173,0.903423
2015-12-27T21:26:34-08:00,10000,10167406,1.016695
2015-12-27T21:26:35-08:00,11000,11182239,1.016527
2015-12-27T21:26:36-08:00,13000,13210416,1.100823
2015-12-27T21:26:37-08:00,14000,14218243,1.093132
2015-12-27T21:26:38-08:00,14000,14218243,1.015560
2015-12-27T21:26:39-08:00,16000,16235170,1.082312
2015-12-27T21:26:40-08:00,17000,17246258,1.077859
2015-12-27T21:26:41-08:00,18000,18250833,1.073545
2015-12-27T21:26:42-08:00,20000,20262967,1.125687
2015-12-27T21:26:43-08:00,21000,21274111,1.119663
2015-12-27T21:26:44-08:00,23000,23315047,1.165720
2015-12-27T21:26:45-08:00,24000,24329327,1.158506
2015-12-27T21:26:46-08:00,25000,25346473,1.152082
2015-12-27T21:26:47-08:00,27000,27378185,1.190328
2015-12-27T21:26:48-08:00,28000,28392653,1.183005
2015-12-27T21:26:49-08:00,29000,29408390,1.176313
2015-12-27T21:26:50-08:00,31000,31415095,1.208245
2015-12-27T21:26:51-08:00,31000,31415095,1.163438
2015-12-27T21:26:52-08:00,33000,33430060,1.193911
2015-12-27T21:26:53-08:00,34000,34441547,1.187621
2015-12-27T21:26:54-08:00,35000,35456989,1.181880
2015-12-27T21:26:55-08:00,37000,37474099,1.208785
2015-12-27T21:26:56-08:00,38000,38484053,1.202608
2015-12-27T21:26:57-08:00,39000,39498320,1.196901
2015-12-27T21:26:58-08:00,40000,40513989,1.191572
2015-12-27T21:26:59-08:00,42000,42541195,1.215447
2015-12-27T21:27:00-08:00,43000,43551358,1.209712
2015-12-27T21:27:01-08:00,45000,45580518,1.231890
2015-12-27T21:27:02-08:00,47000,47614354,1.252993
2015-12-27T21:27:03-08:00,50000,50651542,1.298743
2015-12-27T21:27:04-08:00,51000,51669660,1.291726
2015-12-27T21:27:05-08:00,53000,53700273,1.309748
2015-12-27T21:27:06-08:00,55000,55719182,1.326632
2015-12-27T21:27:07-08:00,56000,56731191,1.319313
2015-12-27T21:27:08-08:00,58000,58760715,1.335457
2015-12-27T21:27:09-08:00,61000,61805178,1.373433
2015-12-27T21:27:10-08:00,63000,63829802,1.387588
2015-12-27T21:27:11-08:00,66000,66879052,1.422943
2015-12-27T21:27:12-08:00,67000,67895973,1.414485
2015-12-27T21:27:13-08:00,68000,68913829,1.406390
2015-12-27T21:27:14-08:00,70000,70938362,1.418754
2015-12-27T21:27:15-08:00,73000,73993472,1.450840
2015-12-27T21:27:16-08:00,76000,77043768,1.481597
2015-12-27T21:27:17-08:00,79000,80101904,1.511344
2015-12-27T21:27:18-08:00,80000,81113427,1.502085
2015-12-27T21:27:19-08:00,83000,84142708,1.529855
2015-12-27T21:27:20-08:00,85000,86142022,1.538238
2015-12-27T21:27:21-08:00,86000,87154347,1.529009
2015-12-27T21:27:22-08:00,89000,90201545,1.555187
2015-12-27T21:27:23-08:00,91000,92232589,1.563251
2015-12-27T21:27:24-08:00,93000,94265024,1.571071
2015-12-27T21:27:25-08:00,94000,95274291,1.561861
2015-12-27T21:27:26-08:00,96000,97296504,1.569288
2015-12-27T21:27:27-08:00,98000,99323751,1.576557
2015-12-27T21:27:28-08:00,99000,100337640,1.567765
2015-12-27T21:27:28-08:00,100000,101347173,1.577255
