date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-22T04:05:01-08:00,0,0.000000,0.000000
2016-11-22T04:05:06-08:00,36374,7274.361718,7274.362005
2016-11-22T04:05:11-08:00,72771,7276.866139,7279.370701
2016-11-22T04:05:16-08:00,109301,7286.567443,7305.970596
2016-11-22T04:05:21-08:00,145836,7291.688036,7307.050270
2016-11-22T04:05:26-08:00,182400,7295.909966,7312.797939
2016-11-22T04:05:31-08:00,219063,7302.025840,7332.605614
2016-11-22T04:05:36-08:00,255598,7302.735336,7306.992348
2016-11-22T04:05:41-08:00,292148,7303.644681,7310.010164
2016-11-22T04:05:46-08:00,328722,7304.882417,7314.784357
2016-11-22T04:05:51-08:00,365286,7305.674542,7312.803722
2016-11-22T04:05:56-08:00,401861,7306.523778,7315.016212
2016-11-22T04:06:01-08:00,438405,7306.723810,7308.924205
2016-11-22T04:06:01-08:00,438405,7306.720909,7308.889385
