date,queries_finished,avg_queries_per_second,queries_per_second
2018-01-06T08:22:39-08:00,0,0.000000,0.000000
2018-01-06T08:22:44-08:00,14351,2870.079432,2870.079539
2018-01-06T08:22:49-08:00,29150,2914.936846,2959.796085
2018-01-06T08:22:54-08:00,44220,2947.947553,3013.969736
2018-01-06T08:22:59-08:00,59872,2993.564764,3130.419692
2018-01-06T08:23:04-08:00,74938,2997.494836,3013.215386
2018-01-06T08:23:09-08:00,90784,3026.115041,3169.218085
2018-01-06T08:23:14-08:00,106069,3030.524811,3056.983448
2018-01-06T08:23:19-08:00,121768,3044.184695,3139.804591
2018-01-06T08:23:24-08:00,137114,3046.965541,3069.212512
2018-01-06T08:23:29-08:00,152363,3047.245262,3049.762736
2018-01-06T08:23:34-08:00,167545,3046.263016,3036.440373
2018-01-06T08:23:39-08:00,183376,3056.261164,3166.242628
2018-01-06T08:23:39-08:00,183377,3056.275467,3166.413240
