date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-12T04:51:10-07:00,0,0.000000,0.000000
2017-03-12T04:51:15-07:00,702,140.386334,140.386338
2017-03-12T04:51:20-07:00,1492,149.190232,157.994690
2017-03-12T04:51:25-07:00,2275,151.662439,156.607412
2017-03-12T04:51:30-07:00,3020,150.997534,149.002728
2017-03-12T04:51:35-07:00,3802,152.077962,156.399734
2017-03-12T04:51:40-07:00,4586,152.864976,156.800100
2017-03-12T04:51:45-07:00,5369,153.398506,156.599718
2017-03-12T04:51:50-07:00,6158,153.948141,157.795513
2017-03-12T04:51:55-07:00,6937,154.153567,155.796965
2017-03-12T04:52:00-07:00,7713,154.259072,155.208685
2017-03-12T04:52:05-07:00,8488,154.326381,154.999468
2017-03-12T04:52:10-07:00,9263,154.382696,155.002179
2017-03-12T04:52:11-07:00,9264,154.382495,152.540012
