date,queries_finished,avg_queries_per_second,queries_per_second
2017-05-08T01:54:48-07:00,0,0.000000,0.000000
2017-05-08T01:54:53-07:00,619,123.787267,123.787278
2017-05-08T01:54:58-07:00,1263,126.294687,128.802413
2017-05-08T01:55:03-07:00,1861,124.062632,119.598394
2017-05-08T01:55:08-07:00,2486,124.295998,124.996095
2017-05-08T01:55:13-07:00,3151,126.037873,133.005907
2017-05-08T01:55:18-07:00,3747,124.897818,119.197565
2017-05-08T01:55:23-07:00,4375,124.997730,125.597201
2017-05-08T01:55:28-07:00,5026,125.648687,130.205660
2017-05-08T01:55:33-07:00,5623,124.954383,119.399899
2017-05-08T01:55:38-07:00,6256,125.118625,126.596778
2017-05-08T01:55:43-07:00,6937,126.126412,136.204751
2017-05-08T01:55:48-07:00,7615,126.915886,135.600165
2017-05-08T01:55:48-07:00,7616,126.928757,557.328169
