date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-18T03:32:25-08:00,0,0.000000,0.000000
2016-11-18T03:32:30-08:00,28,5.599745,5.599745
2016-11-18T03:32:35-08:00,58,5.799860,5.999982
2016-11-18T03:32:40-08:00,87,5.799900,5.799979
2016-11-18T03:32:45-08:00,115,5.749905,5.599920
2016-11-18T03:32:50-08:00,145,5.799923,5.999999
2016-11-18T03:32:55-08:00,173,5.766600,5.599981
2016-11-18T03:33:00-08:00,202,5.771376,5.800031
2016-11-18T03:33:05-08:00,231,5.774960,5.800049
2016-11-18T03:33:10-08:00,260,5.777742,5.799997
2016-11-18T03:33:15-08:00,289,5.779964,5.799961
2016-11-18T03:33:20-08:00,317,5.763602,5.599980
2016-11-18T03:33:25-08:00,346,5.766643,5.800096
2016-11-18T03:33:25-08:00,347,5.776979,15.210012
