date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T18:27:36-08:00,0,0,0.000000
2015-12-27T18:27:37-08:00,0,0,0.000000
2015-12-27T18:27:38-08:00,0,0,0.000000
2015-12-27T18:27:39-08:00,0,0,0.000000
2015-12-27T18:27:40-08:00,0,0,0.000000
2015-12-27T18:27:41-08:00,1000,1022787,0.204541
2015-12-27T18:27:42-08:00,1000,1022787,0.170455
2015-12-27T18:27:43-08:00,1000,1022787,0.146105
2015-12-27T18:27:44-08:00,2000,2041607,0.255188
2015-12-27T18:27:45-08:00,2000,2041607,0.226835
2015-12-27T18:27:46-08:00,3000,3048832,0.304871
2015-12-27T18:27:47-08:00,3000,3048832,0.277157
2015-12-27T18:27:48-08:00,4000,4065978,0.338815
2015-12-27T18:27:49-08:00,4000,4065978,0.312759
2015-12-27T18:27:50-08:00,4000,4065978,0.290418
2015-12-27T18:27:51-08:00,5000,5080124,0.338647
2015-12-27T18:27:52-08:00,5000,5080124,0.317500
2015-12-27T18:27:53-08:00,6000,6100702,0.358856
2015-12-27T18:27:54-08:00,6000,6100702,0.338919
2015-12-27T18:27:55-08:00,6000,6100702,0.321081
2015-12-27T18:27:56-08:00,7000,7120523,0.356019
2015-12-27T18:27:57-08:00,7000,7120523,0.339066
2015-12-27T18:27:58-08:00,8000,8131173,0.369592
2015-12-27T18:27:59-08:00,9000,9149804,0.397811
2015-12-27T18:28:00-08:00,9000,9149804,0.381235
2015-12-27T18:28:01-08:00,10000,10167406,0.406690
2015-12-27T18:28:02-08:00,10000,10167406,0.391049
2015-12-27T18:28:03-08:00,11000,11182239,0.414151
2015-12-27T18:28:04-08:00,11000,11182239,0.399361
2015-12-27T18:28:05-08:00,11000,11182239,0.385589
2015-12-27T18:28:06-08:00,12000,12199594,0.406648
2015-12-27T18:28:07-08:00,12000,12199594,0.393530
2015-12-27T18:28:08-08:00,13000,13210416,0.412820
2015-12-27T18:28:09-08:00,13000,13210416,0.400311
2015-12-27T18:28:10-08:00,14000,14218243,0.418179
2015-12-27T18:28:11-08:00,14000,14218243,0.406232
2015-12-27T18:28:12-08:00,15000,15232383,0.423117
2015-12-27T18:28:13-08:00,15000,15232383,0.411682
2015-12-27T18:28:14-08:00,15000,15232383,0.400848
2015-12-27T18:28:15-08:00,15000,15232383,0.390570
2015-12-27T18:28:16-08:00,16000,16235170,0.405876
2015-12-27T18:28:17-08:00,16000,16235170,0.395976
2015-12-27T18:28:18-08:00,17000,17246258,0.410565
2015-12-27T18:28:19-08:00,17000,17246258,0.401072
2015-12-27T18:28:20-08:00,17000,17246258,0.391957
2015-12-27T18:28:21-08:00,17000,17246258,0.383247
2015-12-27T18:28:22-08:00,17000,17246258,0.374915
2015-12-27T18:28:23-08:00,18000,18250833,0.388313
