date,queries_finished,avg_queries_per_second,queries_per_second
2016-08-01T00:35:41-07:00,0,0.000000,0.000000
2016-08-01T00:35:46-07:00,13,2.599877,2.599877
2016-08-01T00:35:51-07:00,29,2.899915,3.199963
2016-08-01T00:35:56-07:00,45,2.999941,3.199998
2016-08-01T00:36:01-07:00,60,2.999959,3.000016
2016-08-01T00:36:06-07:00,76,3.039969,3.200010
2016-08-01T00:36:11-07:00,91,3.033305,2.999982
2016-08-01T00:36:16-07:00,107,3.057119,3.200010
2016-08-01T00:36:21-07:00,122,3.049973,2.999949
2016-08-01T00:36:26-07:00,138,3.066646,3.200033
2016-08-01T00:36:31-07:00,153,3.059980,2.999989
2016-08-01T00:36:36-07:00,169,3.072711,3.200021
2016-08-01T00:36:41-07:00,185,3.083320,3.200018
2016-08-01T00:36:41-07:00,186,3.097470,20.510048
