date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T03:36:50-07:00,0,0.000000,0.000000
2016-06-07T03:36:55-07:00,22175,4434.841942,4434.842107
2016-06-07T03:37:00-07:00,44390,4438.897057,4442.952272
2016-06-07T03:37:05-07:00,66568,4437.802130,4435.612219
2016-06-07T03:37:10-07:00,88784,4439.144446,4443.171429
2016-06-07T03:37:15-07:00,111012,4440.444771,4445.646188
2016-06-07T03:37:20-07:00,133393,4446.388400,4476.106160
2016-06-07T03:37:25-07:00,155617,4446.175085,4444.895149
2016-06-07T03:37:30-07:00,177949,4448.700648,4466.379614
2016-06-07T03:37:35-07:00,200238,4449.715926,4457.838258
2016-06-07T03:37:40-07:00,222534,4450.654317,4459.099685
2016-06-07T03:37:45-07:00,244747,4449.928700,4442.672369
2016-06-07T03:37:50-07:00,266952,4449.185781,4441.013612
2016-06-07T03:37:50-07:00,266953,4449.196751,4441.145384
