date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T23:40:59-08:00,0,0,0.000000
2015-12-27T23:41:00-08:00,0,0,0.000000
2015-12-27T23:41:01-08:00,3000,3048832,1.523260
2015-12-27T23:41:02-08:00,6000,6100702,2.032132
2015-12-27T23:41:03-08:00,11000,11182239,2.795410
2015-12-27T23:41:04-08:00,14000,14218243,2.843526
2015-12-27T23:41:05-08:00,17000,17246258,2.874273
2015-12-27T23:41:06-08:00,24000,24329327,3.475492
2015-12-27T23:41:07-08:00,27000,27378185,3.422174
2015-12-27T23:41:08-08:00,31000,31415095,3.490459
2015-12-27T23:41:09-08:00,35000,35456989,3.545599
2015-12-27T23:41:10-08:00,39000,39498320,3.590667
2015-12-27T23:41:11-08:00,43000,43545885,3.628736
2015-12-27T23:41:12-08:00,47000,47610960,3.662305
2015-12-27T23:41:13-08:00,51000,51669660,3.690603
2015-12-27T23:41:14-08:00,54000,54709392,3.647227
2015-12-27T23:41:15-08:00,58000,58764602,3.672723
2015-12-27T23:41:16-08:00,58000,58764602,3.456684
2015-12-27T23:41:17-08:00,58000,58764602,3.264640
2015-12-27T23:41:18-08:00,58000,58764602,3.092828
2015-12-27T23:41:19-08:00,58000,58764602,2.938181
2015-12-27T23:41:20-08:00,60000,60793761,2.894901
2015-12-27T23:41:21-08:00,63000,63829802,2.901317
2015-12-27T23:41:22-08:00,66000,66879052,2.907751
2015-12-27T23:41:23-08:00,70000,70947041,2.956093
2015-12-27T23:41:24-08:00,74000,75005393,3.000181
2015-12-27T23:41:25-08:00,78000,79086658,3.041762
2015-12-27T23:41:26-08:00,83000,84142708,3.116366
2015-12-27T23:41:27-08:00,87000,88167283,3.148800
2015-12-27T23:41:28-08:00,91000,92232589,3.180408
2015-12-27T23:41:29-08:00,92000,93245265,3.108152
2015-12-27T23:41:30-08:00,92000,93245265,3.007886
2015-12-27T23:41:31-08:00,92000,93245265,2.913892
2015-12-27T23:41:32-08:00,92000,93245265,2.825591
2015-12-27T23:41:33-08:00,92000,93245265,2.742484
2015-12-27T23:41:34-08:00,97000,98316284,2.809015
2015-12-27T23:41:35-08:00,100000,101347173,2.834774
