date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-08-20T01:40:58-07:00,0,0,0.000000,0.000000
2016-08-20T01:40:59-07:00,0,0,0.000000,0.000000
2016-08-20T01:41:00-07:00,2000,2041607,1.020589,2.041606
2016-08-20T01:41:01-07:00,4000,4065978,1.355110,2.024256
2016-08-20T01:41:02-07:00,5000,5080124,1.269869,1.014111
2016-08-20T01:41:03-07:00,7000,7120523,1.423986,2.040596
2016-08-20T01:41:04-07:00,8000,8131173,1.355086,1.010579
2016-08-20T01:41:05-07:00,9000,9149804,1.307019,1.018604
2016-08-20T01:41:06-07:00,10000,10167406,1.270839,1.017568
2016-08-20T01:41:07-07:00,11000,11182239,1.242406,1.014907
2016-08-20T01:41:08-07:00,12000,12199594,1.219891,1.017262
2016-08-20T01:41:09-07:00,14000,14218243,1.292504,2.018687
2016-08-20T01:41:10-07:00,15000,15232383,1.269302,1.014083
2016-08-20T01:41:11-07:00,16000,16235170,1.248810,1.002881
2016-08-20T01:41:12-07:00,18000,18250833,1.303587,2.015735
2016-08-20T01:41:13-07:00,19000,19253675,1.283537,1.002832
2016-08-20T01:41:14-07:00,21000,21274111,1.329591,2.020415
2016-08-20T01:41:15-07:00,22000,22292285,1.311274,1.018188
2016-08-20T01:41:16-07:00,24000,24329327,1.351592,2.037006
2016-08-20T01:41:17-07:00,25000,25346473,1.333991,1.017162
2016-08-20T01:41:18-07:00,26000,26366625,1.317823,1.012822
2016-08-20T01:41:19-07:00,27000,27378185,1.303692,1.018915
2016-08-20T01:41:20-07:00,28000,28392653,1.290545,1.014459
2016-08-20T01:41:21-07:00,29000,29408390,1.278598,1.015744
2016-08-20T01:41:22-07:00,30000,30419006,1.267430,1.010574
2016-08-20T01:41:23-07:00,32000,32420164,1.296781,2.001273
2016-08-20T01:41:24-07:00,33000,33430060,1.285746,1.009865
2016-08-20T01:41:25-07:00,34000,34441547,1.275584,1.011389
2016-08-20T01:41:26-07:00,35000,35456989,1.266290,1.015357
2016-08-20T01:41:27-07:00,36000,36464235,1.257359,1.007297
2016-08-20T01:41:28-07:00,37000,37474099,1.249117,1.010044
2016-08-20T01:41:29-07:00,39000,39498320,1.274107,2.023578
2016-08-20T01:41:30-07:00,40000,40513989,1.266041,1.015929
2016-08-20T01:41:31-07:00,41000,41528758,1.258428,1.014790
2016-08-20T01:41:32-07:00,42000,42541195,1.251193,1.012427
2016-08-20T01:41:33-07:00,43000,43551358,1.244308,1.010218
2016-08-20T01:41:34-07:00,44000,44556048,1.237651,1.004650
2016-08-20T01:41:35-07:00,45000,45580518,1.231889,1.024456
2016-08-20T01:41:36-07:00,47000,47614354,1.252993,2.033851
2016-08-20T01:41:37-07:00,48000,48626994,1.246829,1.012620
2016-08-20T01:41:38-07:00,49000,49638872,1.240957,1.011929
2016-08-20T01:41:39-07:00,50000,50651542,1.235389,1.012653
2016-08-20T01:41:40-07:00,52000,52685121,1.254389,2.033341
2016-08-20T01:41:41-07:00,53000,53700273,1.248828,1.015244
2016-08-20T01:41:42-07:00,54000,54709392,1.243381,1.009131
2016-08-20T01:41:43-07:00,55000,55719182,1.238190,1.009805
2016-08-20T01:41:44-07:00,56000,56731191,1.233274,1.012028
2016-08-20T01:41:45-07:00,57000,57747920,1.228667,1.016734
2016-08-20T01:41:46-07:00,58000,58760715,1.224169,1.012788
2016-08-20T01:41:47-07:00,59000,59777079,1.219928,1.016334
2016-08-20T01:41:48-07:00,61000,61805178,1.236092,2.028149
2016-08-20T01:41:49-07:00,62000,62814906,1.231653,1.009717
2016-08-20T01:41:50-07:00,63000,63829802,1.227484,1.014883
2016-08-20T01:41:51-07:00,64000,64845859,1.223495,1.016048
2016-08-20T01:41:52-07:00,65000,65863620,1.219685,1.017764
2016-08-20T01:41:53-07:00,66000,66879052,1.215972,1.015457
2016-08-20T01:41:54-07:00,68000,68913829,1.230593,2.034782
2016-08-20T01:41:55-07:00,69000,69928350,1.226803,1.014515
