date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T17:31:10-08:00,0,0,0.000000
2015-12-28T17:31:11-08:00,0,0,0.000000
2015-12-28T17:31:12-08:00,3000,3048832,1.524096
2015-12-28T17:31:13-08:00,7000,7120523,2.370217
2015-12-28T17:31:14-08:00,12000,12199594,3.049451
2015-12-28T17:31:15-08:00,16000,16235170,3.246479
2015-12-28T17:31:16-08:00,19000,19260125,3.209715
2015-12-28T17:31:17-08:00,25000,25346473,3.620560
2015-12-28T17:31:18-08:00,29000,29403269,3.675207
2015-12-28T17:31:19-08:00,33000,33430060,3.714247
2015-12-28T17:31:20-08:00,37000,37474099,3.747222
2015-12-28T17:31:21-08:00,40000,40513089,3.682846
2015-12-28T17:31:22-08:00,44000,44556048,3.712821
2015-12-28T17:31:23-08:00,48000,48626994,3.740411
2015-12-28T17:31:24-08:00,52000,52684812,3.763071
2015-12-28T17:31:25-08:00,52000,52684812,3.512208
2015-12-28T17:31:26-08:00,52000,52684812,3.292690
2015-12-28T17:31:27-08:00,52000,52684812,3.099011
2015-12-28T17:31:28-08:00,52000,52684812,2.926842
2015-12-28T17:31:29-08:00,54000,54709392,2.879371
2015-12-28T17:31:30-08:00,58000,58764284,2.938143
2015-12-28T17:31:31-08:00,61000,61798224,2.942710
2015-12-28T17:31:32-08:00,66000,66879052,3.039898
2015-12-28T17:31:33-08:00,70000,70947041,3.084587
2015-12-28T17:31:34-08:00,73000,73984164,3.082609
2015-12-28T17:31:35-08:00,76000,77043768,3.081688
2015-12-28T17:31:36-08:00,80000,81113786,3.119701
2015-12-28T17:31:37-08:00,84000,85133367,3.153030
2015-12-28T17:31:38-08:00,88000,89187464,3.185210
2015-12-28T17:31:39-08:00,88000,89187464,3.075376
2015-12-28T17:31:40-08:00,88000,89187464,2.972862
2015-12-28T17:31:41-08:00,88000,89187464,2.876968
2015-12-28T17:31:42-08:00,88000,89187464,2.787065
2015-12-28T17:31:43-08:00,90000,91222379,2.764271
2015-12-28T17:31:44-08:00,94000,95274291,2.802149
2015-12-28T17:31:45-08:00,99000,100337640,2.866754
2015-12-28T17:31:45-08:00,100000,101347173,2.879058
