date,queries_finished,avg_queries_per_second,queries_per_second
2016-08-23T03:19:44-07:00,0,0.000000,0.000000
2016-08-23T03:19:49-07:00,1965,392.976462,392.976481
2016-08-23T03:19:54-07:00,3925,392.487736,391.998981
2016-08-23T03:19:59-07:00,5900,393.325289,395.000450
2016-08-23T03:20:04-07:00,7742,387.093715,368.398677
2016-08-23T03:20:09-07:00,9708,388.315172,393.201094
2016-08-23T03:20:14-07:00,11709,390.296060,400.200637
2016-08-23T03:20:19-07:00,13710,391.710768,400.199087
2016-08-23T03:20:24-07:00,15724,393.096917,402.800047
2016-08-23T03:20:29-07:00,17759,394.641713,407.000179
2016-08-23T03:20:34-07:00,19790,395.797684,406.201539
2016-08-23T03:20:39-07:00,21818,396.688690,405.598772
2016-08-23T03:20:44-07:00,23853,397.548528,407.006968
2016-08-23T03:20:44-07:00,23854,397.547249,369.213910
