date,queries_finished,avg_queries_per_second,queries_per_second
2016-12-01T03:23:53-08:00,0,0.000000,0.000000
2016-12-01T03:23:58-08:00,12,2.399853,2.399853
2016-12-01T03:24:03-08:00,26,2.599922,2.800004
2016-12-01T03:24:08-08:00,39,2.599945,2.599991
2016-12-01T03:24:13-08:00,53,2.649951,2.799971
2016-12-01T03:24:18-08:00,67,2.679962,2.800008
2016-12-01T03:24:23-08:00,82,2.733307,3.000040
2016-12-01T03:24:28-08:00,96,2.742831,2.799976
2016-12-01T03:24:33-08:00,110,2.749975,2.799983
2016-12-01T03:24:38-08:00,124,2.755536,2.800026
2016-12-01T03:24:43-08:00,138,2.759983,2.800004
2016-12-01T03:24:48-08:00,153,2.781801,2.999980
2016-12-01T03:24:53-08:00,167,2.783321,2.800035
2016-12-01T03:24:53-08:00,168,2.795774,11.060328
