date,queries_finished,avg_queries_per_second,queries_per_second
2016-08-25T02:51:30-07:00,0,0.000000,0.000000
2016-08-25T02:51:35-07:00,255,50.997722,50.997726
2016-08-25T02:51:40-07:00,511,51.098595,51.199472
2016-08-25T02:51:45-07:00,767,51.132297,51.199703
2016-08-25T02:51:50-07:00,1030,51.499286,52.600279
2016-08-25T02:51:55-07:00,1286,51.439439,51.200049
2016-08-25T02:52:00-07:00,1561,52.032961,55.000635
2016-08-25T02:52:05-07:00,1831,52.313943,53.999841
2016-08-25T02:52:10-07:00,2120,52.999696,57.800000
2016-08-25T02:52:15-07:00,2377,52.821923,51.399739
2016-08-25T02:52:20-07:00,2641,52.819698,52.799674
2016-08-25T02:52:25-07:00,2896,52.654323,51.000546
2016-08-25T02:52:30-07:00,3163,52.716549,53.401053
2016-08-25T02:52:30-07:00,3164,52.720348,68.286052
