date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-28T03:41:21-07:00,0,0.000000,0.000000
2016-09-28T03:41:26-07:00,118,23.598965,23.598967
2016-09-28T03:41:31-07:00,273,27.299426,31.000054
2016-09-28T03:41:36-07:00,425,28.332989,30.400169
2016-09-28T03:41:41-07:00,587,29.349656,32.399664
2016-09-28T03:41:46-07:00,737,29.479733,30.000047
2016-09-28T03:41:51-07:00,881,29.366469,28.800143
2016-09-28T03:41:56-07:00,1038,29.656948,31.399823
2016-09-28T03:42:01-07:00,1182,29.549843,28.800098
2016-09-28T03:42:06-07:00,1338,29.733188,31.199959
2016-09-28T03:42:11-07:00,1480,29.599900,28.400287
2016-09-28T03:42:16-07:00,1626,29.563525,29.199777
2016-09-28T03:42:21-07:00,1787,29.783267,32.200472
2016-09-28T03:42:21-07:00,1788,29.775644,20.430715
