date,queries_finished,avg_queries_per_second,queries_per_second
2017-04-10T00:40:55-07:00,0,0.000000,0.000000
2017-04-10T00:41:00-07:00,31,6.199656,6.199656
2017-04-10T00:41:05-07:00,61,6.099778,5.999896
2017-04-10T00:41:10-07:00,91,6.066486,5.999901
2017-04-10T00:41:15-07:00,122,6.099860,6.199983
2017-04-10T00:41:20-07:00,153,6.119870,6.199912
2017-04-10T00:41:25-07:00,183,6.099927,6.000205
2017-04-10T00:41:30-07:00,215,6.142792,6.399989
2017-04-10T00:41:35-07:00,246,6.149920,6.199810
2017-04-10T00:41:40-07:00,276,6.133251,5.999898
2017-04-10T00:41:45-07:00,307,6.139956,6.200306
2017-04-10T00:41:50-07:00,337,6.127223,5.999895
2017-04-10T00:41:55-07:00,369,6.149967,6.400160
2017-04-10T00:41:55-07:00,370,6.158265,12.264353
