date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T20:03:54-07:00,0,0.000000,0.000000
2016-06-06T20:03:59-07:00,27946,5588.957846,5588.958174
2016-06-06T20:04:04-07:00,55873,5587.164998,5585.372081
2016-06-06T20:04:09-07:00,83953,5596.794988,5616.055624
2016-06-06T20:04:14-07:00,111922,5595.750996,5592.619643
2016-06-06T20:04:19-07:00,139959,5598.304181,5608.519594
2016-06-06T20:04:24-07:00,168007,5600.186241,5609.596632
2016-06-06T20:04:29-07:00,196240,5606.817990,5646.608882
2016-06-06T20:04:34-07:00,224352,5608.764323,5622.388718
2016-06-06T20:04:39-07:00,252524,5611.617005,5634.438767
2016-06-06T20:04:44-07:00,280520,5610.372593,5599.172885
2016-06-06T20:04:49-07:00,308570,5610.343157,5610.048791
2016-06-06T20:04:54-07:00,336683,5611.365413,5622.610287
2016-06-06T20:04:54-07:00,336684,5611.367482,6406.642407
