date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-10T03:59:38-08:00,0,0.000000,0.000000
2016-11-10T03:59:43-08:00,9188,1837.467106,1837.467196
2016-11-10T03:59:48-08:00,18999,1899.835567,1962.208819
2016-11-10T03:59:53-08:00,28859,1923.893650,1972.011735
2016-11-10T03:59:58-08:00,38547,1927.319146,1937.595823
2016-11-10T04:00:03-08:00,48301,1932.010152,1950.774231
2016-11-10T04:00:08-08:00,58155,1938.476422,1970.808411
2016-11-10T04:00:13-08:00,68092,1945.466146,1987.405105
2016-11-10T04:00:18-08:00,77957,1948.909859,1973.016290
2016-11-10T04:00:23-08:00,87864,1952.517887,1981.382078
2016-11-10T04:00:28-08:00,97780,1955.587574,1983.215183
2016-11-10T04:00:33-08:00,107737,1958.842452,1991.391296
2016-11-10T04:00:38-08:00,117547,1959.110510,1962.059263
2016-11-10T04:00:38-08:00,117547,1959.108009,1962.029200
