date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T02:49:33-07:00,0,0.000000,0.000000
2016-06-07T02:49:38-07:00,97,19.398787,19.398787
2016-06-07T02:49:43-07:00,196,19.599438,19.800103
2016-06-07T02:49:48-07:00,292,19.466250,19.199868
2016-06-07T02:49:53-07:00,391,19.549677,19.799962
2016-06-07T02:49:58-07:00,490,19.599742,19.800004
2016-06-07T02:50:03-07:00,588,19.599831,19.600277
2016-06-07T02:50:08-07:00,686,19.599837,19.599876
2016-06-07T02:50:13-07:00,785,19.624842,19.799880
2016-06-07T02:50:18-07:00,883,19.622093,19.600097
2016-06-07T02:50:23-07:00,981,19.619887,19.600034
2016-06-07T02:50:28-07:00,1080,19.636249,19.799870
2016-06-07T02:50:33-07:00,1177,19.616441,19.398567
2016-06-07T02:50:33-07:00,1178,19.630894,147.837929
