date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-10-08T00:07:15-07:00,0,0,0.000000,0.000000
2016-10-08T00:07:16-07:00,2000,2041607,2.041015,2.041023
2016-10-08T00:07:17-07:00,4000,4065978,2.030760,2.020520
2016-10-08T00:07:18-07:00,7000,7120523,2.373256,3.060291
2016-10-08T00:07:19-07:00,11000,11182239,2.795314,4.061580
2016-10-08T00:07:20-07:00,15000,15232383,3.046275,4.050227
2016-10-08T00:07:21-07:00,18000,18250833,3.041574,3.018072
2016-10-08T00:07:22-07:00,22000,22292285,3.178059,3.985739
2016-10-08T00:07:23-07:00,25000,25346473,3.167153,3.089767
2016-10-08T00:07:24-07:00,28000,28392653,3.154060,3.049177
2016-10-08T00:07:25-07:00,31000,31412034,3.141088,3.024124
2016-10-08T00:07:26-07:00,35000,35453928,3.222980,4.041946
2016-10-08T00:07:27-07:00,38000,38480992,3.206651,3.027021
2016-10-08T00:07:28-07:00,41000,41525697,3.194196,3.044735
2016-10-08T00:07:29-07:00,44000,44552987,3.182257,3.027059
2016-10-08T00:07:30-07:00,48000,48623933,3.241522,4.071331
2016-10-08T00:07:31-07:00,51000,51666599,3.229094,3.042672
2016-10-08T00:07:32-07:00,54000,54706331,3.217943,3.039532
2016-10-08T00:07:33-07:00,58000,58757654,3.264247,4.051470
2016-10-08T00:07:34-07:00,61000,61802117,3.252676,3.044393
2016-10-08T00:07:35-07:00,65000,65860559,3.292835,4.055274
2016-10-08T00:07:36-07:00,67000,67892912,3.232937,2.033958
2016-10-08T00:07:37-07:00,70000,70935301,3.224271,3.042304
2016-10-08T00:07:38-07:00,74000,75002332,3.260916,4.067122
2016-10-08T00:07:39-07:00,77000,78055882,3.251438,3.034787
2016-10-08T00:07:40-07:00,79000,80094787,3.203747,2.051681
2016-10-08T00:07:41-07:00,83000,84135591,3.235937,4.040669
2016-10-08T00:07:42-07:00,87000,88160166,3.265147,4.024612
2016-10-08T00:07:43-07:00,91000,92225472,3.293721,4.065237
2016-10-08T00:07:44-07:00,93000,94260968,3.250339,2.035565
2016-10-08T00:07:45-07:00,97000,98312228,3.277034,4.051194
2016-10-08T00:07:46-07:00,101000,102363199,3.301997,4.050898
2016-10-08T00:07:47-07:00,105000,106420900,3.325615,4.057769
2016-10-08T00:07:48-07:00,108000,109458821,3.316899,3.038002
2016-10-08T00:07:49-07:00,109000,110473742,3.249191,1.014882
2016-10-08T00:07:50-07:00,112000,113519625,3.243390,3.046135
2016-10-08T00:07:51-07:00,116000,117582263,3.266139,4.062292
2016-10-08T00:07:52-07:00,120000,121629397,3.287252,4.047390
2016-10-08T00:07:53-07:00,123000,124677414,3.280954,3.047911
2016-10-08T00:07:54-07:00,127000,128729563,3.300728,4.052176
2016-10-08T00:07:55-07:00,129000,130766585,3.269140,2.037113
2016-10-08T00:07:56-07:00,132000,133813889,3.263726,3.047199
2016-10-08T00:07:57-07:00,135000,136865850,3.258681,3.051816
2016-10-08T00:07:58-07:00,139000,140924762,3.277286,4.058692
2016-10-08T00:07:59-07:00,144000,145984918,3.317809,5.060397
2016-10-08T00:08:00-07:00,149000,151058096,3.356820,5.073367
2016-10-08T00:08:01-07:00,155000,157156396,3.415954,6.060550
2016-10-08T00:08:02-07:00,156000,158165242,3.365192,1.015169
2016-10-08T00:08:03-07:00,159000,161224782,3.358824,3.059489
2016-10-08T00:08:04-07:00,163000,165303337,3.373511,4.078496
2016-10-08T00:08:05-07:00,168000,170372934,3.407436,5.069838
2016-10-08T00:08:06-07:00,173000,175426418,3.439709,5.053334
2016-10-08T00:08:07-07:00,174000,176436815,3.392990,1.010380
2016-10-08T00:08:08-07:00,177000,179470811,3.386216,3.033962
2016-10-08T00:08:09-07:00,180000,182509721,3.379786,3.038980
2016-10-08T00:08:10-07:00,183000,185572664,3.374026,3.062973
2016-10-08T00:08:11-07:00,185000,187603988,3.350047,2.031255
2016-10-08T00:08:12-07:00,189000,191675588,3.362706,4.071615
