date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T20:55:48-07:00,0,0.000000,0.000000
2016-06-06T20:55:53-07:00,11624,2324.654873,2324.654997
2016-06-06T20:55:58-07:00,23235,2323.424078,2322.193210
2016-06-06T20:56:03-07:00,34828,2321.822114,2318.618055
2016-06-06T20:56:08-07:00,46360,2317.960412,2306.375210
2016-06-06T20:56:13-07:00,57913,2316.489038,2310.603433
2016-06-06T20:56:18-07:00,69409,2313.607713,2299.200891
2016-06-06T20:56:23-07:00,80921,2312.009270,2302.418426
2016-06-06T20:56:28-07:00,92578,2314.432224,2331.392994
2016-06-06T20:56:33-07:00,104130,2313.983102,2310.390112
2016-06-06T20:56:38-07:00,115675,2313.485615,2309.008187
2016-06-06T20:56:43-07:00,127274,2314.060031,2319.804232
2016-06-06T20:56:48-07:00,138858,2314.290465,2316.825280
2016-06-06T20:56:48-07:00,138859,2314.301463,6805.313589
