date,queries_finished,avg_queries_per_second,queries_per_second
2017-02-03T03:23:58-08:00,0,0.000000,0.000000
2017-02-03T03:24:03-08:00,15,2.999829,2.999829
2017-02-03T03:24:08-08:00,31,3.099901,3.199978
2017-02-03T03:24:13-08:00,46,3.066606,3.000012
2017-02-03T03:24:18-08:00,61,3.049950,2.999984
2017-02-03T03:24:23-08:00,76,3.039959,2.999991
2017-02-03T03:24:28-08:00,91,3.033292,2.999959
2017-02-03T03:24:33-08:00,106,3.028543,3.000050
2017-02-03T03:24:38-08:00,122,3.049976,3.200002
2017-02-03T03:24:43-08:00,138,3.066646,3.200016
2017-02-03T03:24:48-08:00,155,3.099977,3.399950
2017-02-03T03:24:53-08:00,171,3.109072,3.200027
2017-02-03T03:24:58-08:00,187,3.116655,3.200063
2017-02-03T03:24:58-08:00,188,3.123183,5.134277
