date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-14T00:44:48-07:00,0,0.000000,0.000000
2016-09-14T00:44:53-07:00,28,5.599637,5.599637
2016-09-14T00:44:58-07:00,57,5.699836,5.800043
2016-09-14T00:45:03-07:00,85,5.666539,5.599942
2016-09-14T00:45:08-07:00,115,5.749906,6.000013
2016-09-14T00:45:13-07:00,143,5.719925,5.599998
2016-09-14T00:45:18-07:00,172,5.733272,5.800008
2016-09-14T00:45:23-07:00,201,5.742807,5.800021
2016-09-14T00:45:28-07:00,231,5.774953,5.999973
2016-09-14T00:45:33-07:00,260,5.777736,5.800006
2016-09-14T00:45:38-07:00,288,5.759969,5.600059
2016-09-14T00:45:43-07:00,317,5.763601,5.799925
2016-09-14T00:45:48-07:00,346,5.766638,5.800048
2016-09-14T00:45:48-07:00,347,5.777018,15.315193
