date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-06T02:47:26-07:00,0,0.000000,0.000000
2016-09-06T02:47:31-07:00,14478,2895.458999,2895.459094
2016-09-06T02:47:36-07:00,28849,2884.839186,2874.218786
2016-09-06T02:47:41-07:00,43207,2880.425738,2871.598658
2016-09-06T02:47:46-07:00,57562,2878.065579,2870.985041
2016-09-06T02:47:51-07:00,71932,2877.252991,2874.002597
2016-09-06T02:47:56-07:00,86293,2876.410683,2872.199106
2016-09-06T02:48:01-07:00,100656,2875.866814,2872.603571
2016-09-06T02:48:06-07:00,115006,2875.132288,2869.990589
2016-09-06T02:48:11-07:00,129379,2875.076207,2874.627545
2016-09-06T02:48:16-07:00,143733,2874.648650,2870.800619
2016-09-06T02:48:21-07:00,158085,2874.261137,2870.386020
2016-09-06T02:48:26-07:00,172582,2876.354477,2899.381151
