date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-12T00:44:02-08:00,0,0.000000,0.000000
2017-01-12T00:44:07-08:00,3958,791.548591,791.548628
2017-01-12T00:44:12-08:00,7919,791.875988,792.203408
2017-01-12T00:44:17-08:00,11899,793.250366,795.999202
2017-01-12T00:44:22-08:00,15918,795.881916,803.776497
2017-01-12T00:44:27-08:00,19900,795.990307,796.423896
2017-01-12T00:44:32-08:00,23886,796.191055,797.194797
2017-01-12T00:44:37-08:00,27866,796.163827,796.000459
2017-01-12T00:44:42-08:00,31843,796.068555,795.401641
2017-01-12T00:44:47-08:00,35871,797.128120,805.604765
2017-01-12T00:44:52-08:00,39869,797.374863,799.595546
2017-01-12T00:44:57-08:00,43848,797.232211,795.805670
2017-01-12T00:45:02-08:00,47820,796.996629,794.405199
2017-01-12T00:45:02-08:00,47821,796.993571,673.439674
