date,queries_finished,avg_queries_per_second,queries_per_second
2016-12-01T04:17:21-08:00,0,0.000000,0.000000
2016-12-01T04:17:26-08:00,503,100.592777,100.592779
2016-12-01T04:17:31-08:00,1076,107.596203,114.600140
2016-12-01T04:17:36-08:00,1702,113.464243,125.200815
2016-12-01T04:17:41-08:00,2307,115.348010,120.999402
2016-12-01T04:17:46-08:00,2887,115.478343,115.999683
2016-12-01T04:17:51-08:00,3496,116.531950,121.800065
2016-12-01T04:17:56-08:00,4137,118.198736,128.199536
2016-12-01T04:18:01-08:00,4749,118.723991,122.400840
2016-12-01T04:18:06-08:00,5332,118.488012,116.600162
2016-12-01T04:18:11-08:00,5941,118.819163,121.799526
2016-12-01T04:18:16-08:00,6583,119.690093,128.399415
2016-12-01T04:18:21-08:00,7196,119.932773,122.602328
2016-12-01T04:18:21-08:00,7197,119.914482,57.170194
