date,queries_finished,avg_queries_per_second,queries_per_second
2016-12-04T04:09:17-08:00,0,0.000000,0.000000
2016-12-04T04:09:22-08:00,83,16.598950,16.598950
2016-12-04T04:09:27-08:00,172,17.199426,17.799938
2016-12-04T04:09:32-08:00,261,17.399623,17.800032
2016-12-04T04:09:37-08:00,346,17.299723,17.000017
2016-12-04T04:09:42-08:00,436,17.439780,18.000015
2016-12-04T04:09:47-08:00,523,17.433138,17.399927
2016-12-04T04:09:52-08:00,611,17.456970,17.599969
2016-12-04T04:09:57-08:00,700,17.499853,17.800037
2016-12-04T04:10:02-08:00,788,17.510992,17.600102
2016-12-04T04:10:07-08:00,877,17.539895,17.800023
2016-12-04T04:10:12-08:00,966,17.563536,17.799954
2016-12-04T04:10:17-08:00,1054,17.566589,17.600172
2016-12-04T04:10:17-08:00,1055,17.580156,94.528832
