date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-15T02:52:02-07:00,0,0.000000,0.000000
2016-10-15T02:52:07-07:00,16327,3265.279106,3265.279213
2016-10-15T02:52:12-07:00,32707,3270.624996,3275.971036
2016-10-15T02:52:17-07:00,49050,3269.940619,3268.571845
2016-10-15T02:52:22-07:00,65462,3273.062260,3282.427431
2016-10-15T02:52:27-07:00,81825,3272.974832,3272.625113
2016-10-15T02:52:32-07:00,98205,3273.475736,3275.980260
2016-10-15T02:52:37-07:00,114584,3273.806329,3275.789894
2016-10-15T02:52:42-07:00,131003,3275.058470,3283.823585
2016-10-15T02:52:47-07:00,147373,3274.940156,3273.993637
2016-10-15T02:52:52-07:00,163734,3274.669336,3272.231925
2016-10-15T02:52:57-07:00,180170,3275.805083,3287.162463
2016-10-15T02:53:02-07:00,196549,3275.805744,3275.813015
2016-10-15T02:53:02-07:00,196550,3275.815383,7767.955629
