date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second,mb_per_second
2016-10-20T01:00:22-07:00,0,0,0.000000,0.000000
2016-10-20T01:00:23-07:00,0,0,0.000000,0.000000
2016-10-20T01:00:24-07:00,0,0,0.000000,0.000000
2016-10-20T01:00:25-07:00,1000,1022787,0.340873,1.027045
2016-10-20T01:00:26-07:00,2000,2041607,0.510334,1.018787
2016-10-20T01:00:27-07:00,2000,2041607,0.408279,0.000000
2016-10-20T01:00:28-07:00,3000,3048832,0.508099,1.007280
2016-10-20T01:00:29-07:00,3000,3048832,0.435515,0.000000
2016-10-20T01:00:30-07:00,4000,4065978,0.508215,1.017162
2016-10-20T01:00:31-07:00,4000,4065978,0.451747,0.000000
2016-10-20T01:00:32-07:00,4000,4065978,0.406576,0.000000
2016-10-20T01:00:33-07:00,4000,4065978,0.369617,0.000000
2016-10-20T01:00:34-07:00,4000,4065978,0.338814,0.000000
2016-10-20T01:00:35-07:00,4000,4065978,0.312754,0.000000
2016-10-20T01:00:36-07:00,5000,5080124,0.362853,1.014182
2016-10-20T01:00:37-07:00,6000,6100702,0.406701,1.020622
2016-10-20T01:00:38-07:00,7000,7120523,0.445019,1.019798
2016-10-20T01:00:39-07:00,7000,7120523,0.418838,0.000000
2016-10-20T01:00:40-07:00,7000,7120523,0.395571,0.000000
2016-10-20T01:00:41-07:00,8000,8131173,0.427943,1.010662
2016-10-20T01:00:42-07:00,8000,8131173,0.406548,0.000000
2016-10-20T01:00:43-07:00,9000,9149804,0.435694,1.018609
2016-10-20T01:00:44-07:00,9000,9149804,0.415890,0.000000
2016-10-20T01:00:45-07:00,9000,9149804,0.397808,0.000000
2016-10-20T01:00:46-07:00,9000,9149804,0.381232,0.000000
2016-10-20T01:00:47-07:00,9000,9149804,0.365984,0.000000
2016-10-20T01:00:48-07:00,9000,9149804,0.351906,0.000000
2016-10-20T01:00:49-07:00,9000,9149804,0.338873,0.000000
2016-10-20T01:00:50-07:00,10000,10167406,0.363073,1.014428
2016-10-20T01:00:51-07:00,11000,11182239,0.385586,1.018040
2016-10-20T01:00:52-07:00,11000,11182239,0.372735,0.000000
2016-10-20T01:00:53-07:00,12000,12199594,0.393528,1.017322
2016-10-20T01:00:54-07:00,13000,13210416,0.412819,1.010859
2016-10-20T01:00:55-07:00,13000,13210416,0.400309,0.000000
2016-10-20T01:00:56-07:00,13000,13210416,0.388535,0.000000
2016-10-20T01:00:57-07:00,14000,14218243,0.406229,1.007857
2016-10-20T01:00:58-07:00,14000,14218243,0.394945,0.000000
2016-10-20T01:00:59-07:00,14000,14218243,0.384271,0.000000
2016-10-20T01:01:00-07:00,14000,14218243,0.374159,0.000000
2016-10-20T01:01:01-07:00,14000,14218243,0.364565,0.000000
2016-10-20T01:01:02-07:00,14000,14218243,0.355451,0.000000
2016-10-20T01:01:03-07:00,14000,14218243,0.346781,0.000000
2016-10-20T01:01:04-07:00,14000,14218243,0.338525,0.000000
2016-10-20T01:01:05-07:00,16000,16235170,0.377557,2.016957
2016-10-20T01:01:06-07:00,16000,16235170,0.368976,0.000000
2016-10-20T01:01:07-07:00,17000,17246258,0.383245,1.011088
2016-10-20T01:01:08-07:00,17000,17246258,0.374914,0.000000
2016-10-20T01:01:09-07:00,18000,18250833,0.388311,1.004574
2016-10-20T01:01:10-07:00,18000,18250833,0.380221,0.000000
2016-10-20T01:01:11-07:00,19000,19253675,0.392927,1.002807
2016-10-20T01:01:12-07:00,19000,19253675,0.385069,0.000000
2016-10-20T01:01:13-07:00,19000,19253675,0.377519,0.000000
2016-10-20T01:01:14-07:00,19000,19253675,0.370259,0.000000
2016-10-20T01:01:15-07:00,19000,19253675,0.363273,0.000000
2016-10-20T01:01:16-07:00,19000,19253675,0.356545,0.000000
2016-10-20T01:01:17-07:00,20000,20262967,0.368414,1.009401
2016-10-20T01:01:18-07:00,21000,21274111,0.379891,1.011125
2016-10-20T01:01:19-07:00,21000,21274111,0.373226,0.000000
2016-10-20T01:01:20-07:00,22000,22292285,0.384346,1.018165
2016-10-20T01:01:21-07:00,22000,22292285,0.377832,0.000000
2016-10-20T01:01:22-07:00,23000,23315047,0.388581,1.022857
2016-10-20T01:01:23-07:00,23000,23315047,0.382164,0.000000
2016-10-20T01:01:24-07:00,23000,23315047,0.376046,0.000000
2016-10-20T01:01:25-07:00,24000,24329327,0.386177,1.014323
2016-10-20T01:01:26-07:00,24000,24329327,0.380143,0.000000
2016-10-20T01:01:27-07:00,24000,24329327,0.374294,0.000000
2016-10-20T01:01:28-07:00,24000,24329327,0.368623,0.000000
2016-10-20T01:01:29-07:00,24000,24329327,0.363120,0.000000
2016-10-20T01:01:30-07:00,24000,24329327,0.357780,0.000000
2016-10-20T01:01:31-07:00,24000,24329327,0.352596,0.000000
2016-10-20T01:01:32-07:00,25000,25346473,0.362090,1.017223
2016-10-20T01:01:33-07:00,26000,26366625,0.371358,1.020144
2016-10-20T01:01:34-07:00,26000,26366625,0.366200,0.000000
2016-10-20T01:01:35-07:00,27000,27378185,0.375041,1.011541
2016-10-20T01:01:36-07:00,27000,27378185,0.369973,0.000000
2016-10-20T01:01:37-07:00,28000,28392653,0.378566,1.014425
2016-10-20T01:01:38-07:00,28000,28392653,0.373585,0.000000
2016-10-20T01:01:39-07:00,29000,29408390,0.381924,1.015686
2016-10-20T01:01:40-07:00,29000,29408390,0.377028,0.000000
2016-10-20T01:01:41-07:00,29000,29408390,0.372255,0.000000
2016-10-20T01:01:42-07:00,29000,29408390,0.367602,0.000000
2016-10-20T01:01:43-07:00,29000,29408390,0.363064,0.000000
2016-10-20T01:01:44-07:00,29000,29408390,0.358636,0.000000
2016-10-20T01:01:45-07:00,30000,30419006,0.366492,1.010682
2016-10-20T01:01:46-07:00,31000,31415095,0.373987,0.996077
2016-10-20T01:01:47-07:00,31000,31415095,0.369587,0.000000
2016-10-20T01:01:48-07:00,32000,32420164,0.376976,1.005060
2016-10-20T01:01:49-07:00,32000,32420164,0.372643,0.000000
2016-10-20T01:01:50-07:00,33000,33430060,0.379885,1.009949
2016-10-20T01:01:51-07:00,33000,33430060,0.375616,0.000000
2016-10-20T01:01:52-07:00,34000,34441547,0.382682,1.011496
2016-10-20T01:01:53-07:00,34000,34441547,0.378476,0.000000
2016-10-20T01:01:54-07:00,34000,34441547,0.374362,0.000000
2016-10-20T01:01:55-07:00,34000,34441547,0.370337,0.000000
2016-10-20T01:01:56-07:00,34000,34441547,0.366397,0.000000
2016-10-20T01:01:57-07:00,34000,34441547,0.362540,0.000000
2016-10-20T01:01:58-07:00,35000,35456989,0.369339,1.014888
2016-10-20T01:01:59-07:00,35000,35456989,0.365534,0.000000
2016-10-20T01:02:00-07:00,36000,36464235,0.372077,1.005896
2016-10-20T01:02:01-07:00,36000,36464235,0.368324,0.000000
2016-10-20T01:02:02-07:00,37000,37474099,0.374739,1.009950
2016-10-20T01:02:03-07:00,37000,37474099,0.371029,0.000000
2016-10-20T01:02:04-07:00,38000,38484053,0.377293,1.009976
2016-10-20T01:02:05-07:00,38000,38484053,0.373630,0.000000
2016-10-20T01:02:06-07:00,39000,39498320,0.379790,1.014260
2016-10-20T01:02:07-07:00,39000,39498320,0.376172,0.000000
2016-10-20T01:02:08-07:00,39000,39498320,0.372624,0.000000
2016-10-20T01:02:09-07:00,39000,39498320,0.369141,0.000000
2016-10-20T01:02:10-07:00,39000,39498320,0.365723,0.000000
2016-10-20T01:02:11-07:00,39000,39498320,0.362368,0.000000
2016-10-20T01:02:12-07:00,39000,39498320,0.359074,0.000000
2016-10-20T01:02:13-07:00,40000,40513989,0.364989,1.015656
2016-10-20T01:02:14-07:00,41000,41528758,0.370791,1.014752
2016-10-20T01:02:15-07:00,42000,42541195,0.376469,1.012500
2016-10-20T01:02:16-07:00,42000,42541195,0.373167,0.000000
2016-10-20T01:02:17-07:00,43000,43551358,0.378706,1.010196
2016-10-20T01:02:18-07:00,43000,43551358,0.375441,0.000000
2016-10-20T01:02:19-07:00,44000,44556048,0.380819,1.004779
2016-10-20T01:02:20-07:00,44000,44556048,0.377592,0.000000
2016-10-20T01:02:21-07:00,44000,44556048,0.374419,0.000000
2016-10-20T01:02:22-07:00,44000,44556048,0.371299,0.000000
2016-10-20T01:02:23-07:00,44000,44556048,0.368230,0.000000
2016-10-20T01:02:24-07:00,44000,44556048,0.365212,0.000000
2016-10-20T01:02:25-07:00,44000,44556048,0.362243,0.000000
2016-10-20T01:02:26-07:00,45000,45580518,0.367583,1.024484
2016-10-20T01:02:27-07:00,46000,46598320,0.372785,1.017828
2016-10-20T01:02:28-07:00,46000,46598320,0.369826,0.000000
2016-10-20T01:02:29-07:00,47000,47614354,0.374915,1.016003
2016-10-20T01:02:30-07:00,47000,47614354,0.371986,0.000000
2016-10-20T01:02:31-07:00,48000,48626994,0.376952,1.012598
2016-10-20T01:02:32-07:00,48000,48626994,0.374052,0.000000
2016-10-20T01:02:33-07:00,49000,49638872,0.378921,1.011906
2016-10-20T01:02:34-07:00,49000,49638872,0.376051,0.000000
2016-10-20T01:02:35-07:00,49000,49638872,0.373223,0.000000
2016-10-20T01:02:36-07:00,49000,49638872,0.370438,0.000000
2016-10-20T01:02:37-07:00,49000,49638872,0.367694,0.000000
2016-10-20T01:02:38-07:00,49000,49638872,0.364990,0.000000
2016-10-20T01:02:39-07:00,49000,49638872,0.362326,0.000000
2016-10-20T01:02:40-07:00,49000,49638872,0.359701,0.000000
2016-10-20T01:02:41-07:00,50000,50651542,0.364398,1.012625
2016-10-20T01:02:42-07:00,51000,51669660,0.369068,1.018169
2016-10-20T01:02:43-07:00,51000,51669660,0.366450,0.000000
2016-10-20T01:02:44-07:00,52000,52685121,0.371021,1.015449
2016-10-20T01:02:45-07:00,52000,52685121,0.368426,0.000000
2016-10-20T01:02:46-07:00,53000,53700273,0.372917,1.015137
2016-10-20T01:02:47-07:00,53000,53700273,0.370345,0.000000
2016-10-20T01:02:48-07:00,54000,54709392,0.374720,1.009082
2016-10-20T01:02:49-07:00,54000,54709392,0.372171,0.000000
2016-10-20T01:02:50-07:00,54000,54709392,0.369657,0.000000
2016-10-20T01:02:51-07:00,54000,54709392,0.367176,0.000000
2016-10-20T01:02:52-07:00,54000,54709392,0.364728,0.000000
2016-10-20T01:02:53-07:00,54000,54709392,0.362312,0.000000
2016-10-20T01:02:54-07:00,55000,55719182,0.366572,1.009821
2016-10-20T01:02:55-07:00,55000,55719182,0.364176,0.000000
2016-10-20T01:02:56-07:00,56000,56731191,0.368383,1.011999
2016-10-20T01:02:57-07:00,57000,57747920,0.372566,1.016791
2016-10-20T01:02:58-07:00,57000,57747920,0.370178,0.000000
2016-10-20T01:02:59-07:00,58000,58760715,0.374271,1.012790
2016-10-20T01:03:00-07:00,58000,58760715,0.371902,0.000000
2016-10-20T01:03:01-07:00,58000,58760715,0.369563,0.000000
2016-10-20T01:03:02-07:00,59000,59777079,0.373606,1.016406
2016-10-20T01:03:03-07:00,59000,59777079,0.371285,0.000000
2016-10-20T01:03:04-07:00,59000,59777079,0.368993,0.000000
2016-10-20T01:03:05-07:00,59000,59777079,0.366729,0.000000
2016-10-20T01:03:06-07:00,59000,59777079,0.364493,0.000000
2016-10-20T01:03:07-07:00,59000,59777079,0.362284,0.000000
2016-10-20T01:03:08-07:00,59000,59777079,0.360102,0.000000
2016-10-20T01:03:09-07:00,60000,60793761,0.364033,1.016712
2016-10-20T01:03:10-07:00,61000,61805178,0.367887,1.011414
2016-10-20T01:03:11-07:00,61000,61805178,0.365710,0.000000
2016-10-20T01:03:12-07:00,62000,62814906,0.369498,1.009694
2016-10-20T01:03:13-07:00,62000,62814906,0.367337,0.000000
2016-10-20T01:03:14-07:00,63000,63829802,0.371102,1.014875
2016-10-20T01:03:15-07:00,63000,63829802,0.368957,0.000000
2016-10-20T01:03:16-07:00,64000,64845859,0.372676,1.016045
2016-10-20T01:03:17-07:00,64000,64845859,0.370547,0.000000
2016-10-20T01:03:18-07:00,64000,64845859,0.368441,0.000000
2016-10-20T01:03:19-07:00,64000,64845859,0.366360,0.000000
2016-10-20T01:03:20-07:00,64000,64845859,0.364301,0.000000
2016-10-20T01:03:21-07:00,64000,64845859,0.362266,0.000000
2016-10-20T01:03:22-07:00,64000,64845859,0.360254,0.000000
2016-10-20T01:03:23-07:00,64000,64845859,0.358263,0.000000
2016-10-20T01:03:24-07:00,65000,65863620,0.361887,1.017788
2016-10-20T01:03:25-07:00,65000,65863620,0.359909,0.000000
2016-10-20T01:03:26-07:00,66000,66879052,0.363472,1.015482
2016-10-20T01:03:27-07:00,67000,67895973,0.367004,1.016922
2016-10-20T01:03:28-07:00,67000,67895973,0.365031,0.000000
2016-10-20T01:03:29-07:00,68000,68913829,0.368520,1.016864
2016-10-20T01:03:30-07:00,68000,68913829,0.366560,0.000000
2016-10-20T01:03:31-07:00,69000,69928350,0.369990,1.015487
2016-10-20T01:03:32-07:00,69000,69928350,0.368043,0.000000
2016-10-20T01:03:33-07:00,69000,69928350,0.366116,0.000000
2016-10-20T01:03:34-07:00,69000,69928350,0.364209,0.000000
2016-10-20T01:03:35-07:00,69000,69928350,0.362322,0.000000
2016-10-20T01:03:36-07:00,69000,69928350,0.360454,0.000000
2016-10-20T01:03:37-07:00,69000,69928350,0.358606,0.000000
2016-10-20T01:03:38-07:00,70000,70938362,0.361929,1.010056
2016-10-20T01:03:39-07:00,70000,70938362,0.360092,0.000000
