date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-28T03:37:32-08:00,0,0.000000,0.000000
2017-01-28T03:37:37-08:00,14270,2853.867305,2853.867430
2017-01-28T03:37:42-08:00,28851,2885.027633,2916.189294
2017-01-28T03:37:47-08:00,43670,2911.287132,2963.807583
2017-01-28T03:37:52-08:00,58728,2936.365971,3011.603775
2017-01-28T03:37:57-08:00,73710,2948.373115,2996.402287
2017-01-28T03:38:02-08:00,88821,2960.673252,3022.173963
2017-01-28T03:38:07-08:00,104220,2977.696731,3079.839851
2017-01-28T03:38:12-08:00,119882,2997.033232,3132.389066
2017-01-28T03:38:17-08:00,135266,3005.894046,3076.780506
2017-01-28T03:38:22-08:00,150796,3015.908115,3106.036298
2017-01-28T03:38:27-08:00,166295,3023.532209,3099.772782
2017-01-28T03:38:32-08:00,181901,3031.674910,3121.246349
2017-01-28T03:38:32-08:00,181902,3031.677953,3708.772359
