date,queries_finished,avg_queries_per_second,queries_per_second
2017-04-03T01:54:53-07:00,0,0.000000,0.000000
2017-04-03T01:54:58-07:00,29,5.798553,5.798554
2017-04-03T01:55:03-07:00,58,5.799828,5.801104
2017-04-03T01:55:08-07:00,88,5.866541,5.999971
2017-04-03T01:55:13-07:00,117,5.849881,5.799899
2017-04-03T01:55:18-07:00,147,5.879898,5.999969
2017-04-03T01:55:23-07:00,176,5.866594,5.800071
2017-04-03T01:55:28-07:00,206,5.885645,5.999956
2017-04-03T01:55:33-07:00,235,5.874941,5.800008
2017-04-03T01:55:38-07:00,265,5.888844,6.000070
2017-04-03T01:55:43-07:00,295,5.899960,6.000007
2017-04-03T01:55:48-07:00,324,5.890868,5.799949
2017-04-03T01:55:53-07:00,354,5.899970,6.000089
2017-04-03T01:55:53-07:00,355,5.913078,27.693040
