date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T03:25:56-07:00,0,0.000000,0.000000
2016-06-08T03:26:01-07:00,68,13.599338,13.599339
2016-06-08T03:26:06-07:00,137,13.699675,13.800016
2016-06-08T03:26:11-07:00,205,13.666507,13.600170
2016-06-08T03:26:16-07:00,273,13.649838,13.599828
2016-06-08T03:26:21-07:00,343,13.719865,13.999980
2016-06-08T03:26:26-07:00,409,13.633229,13.200038
2016-06-08T03:26:31-07:00,479,13.685618,13.999957
2016-06-08T03:26:36-07:00,548,13.699914,13.799984
2016-06-08T03:26:41-07:00,617,13.711042,13.800072
2016-06-08T03:26:46-07:00,685,13.699945,13.600071
2016-06-08T03:26:51-07:00,753,13.690849,13.599886
2016-06-08T03:26:56-07:00,822,13.699946,13.800008
2016-06-08T03:26:56-07:00,823,13.711791,47.400801
