date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-13T02:55:45-08:00,0,0.000000,0.000000
2017-01-13T02:55:50-08:00,16335,3266.769156,3266.769252
2017-01-13T02:55:55-08:00,32625,3262.340037,3257.910726
2017-01-13T02:56:00-08:00,49095,3272.943346,3294.151982
2017-01-13T02:56:05-08:00,65392,3269.551711,3259.376704
2017-01-13T02:56:10-08:00,81736,3269.405880,3268.822542
2017-01-13T02:56:15-08:00,98071,3269.010900,3267.035955
2017-01-13T02:56:20-08:00,114375,3267.807980,3260.590878
2017-01-13T02:56:25-08:00,130728,3268.176134,3270.753371
2017-01-13T02:56:30-08:00,147055,3267.858116,3265.314020
2017-01-13T02:56:35-08:00,163407,3268.111262,3270.389589
2017-01-13T02:56:40-08:00,179750,3268.149472,3268.531563
2017-01-13T02:56:45-08:00,196094,3268.222581,3269.026848
2017-01-13T02:56:45-08:00,196095,3268.231016,6617.082661
