date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T04:24:25-07:00,0,0.000000,0.000000
2016-06-07T04:24:30-07:00,7407,1481.314472,1481.314540
2016-06-07T04:24:35-07:00,14984,1498.350912,1515.388202
2016-06-07T04:24:40-07:00,22547,1503.100565,1512.600185
2016-06-07T04:24:45-07:00,29865,1493.226716,1463.604433
2016-06-07T04:24:50-07:00,37315,1492.581560,1490.000894
2016-06-07T04:24:55-07:00,44673,1489.084547,1471.599273
2016-06-07T04:25:00-07:00,52133,1489.501206,1492.001192
2016-06-07T04:25:05-07:00,59557,1488.913299,1484.797917
2016-06-07T04:25:10-07:00,67068,1490.389756,1502.201514
2016-06-07T04:25:15-07:00,74410,1488.190904,1468.401086
2016-06-07T04:25:20-07:00,82002,1490.937799,1518.407048
2016-06-07T04:25:25-07:00,89338,1488.962213,1467.230208
2016-06-07T04:25:25-07:00,89338,1488.960127,1467.205544
