date,queries_finished,avg_queries_per_second,queries_per_second
2016-12-01T02:51:35-08:00,0,0.000000,0.000000
2016-12-01T02:51:40-08:00,326,65.195570,65.195573
2016-12-01T02:51:45-08:00,641,64.097963,63.000276
2016-12-01T02:51:50-08:00,940,62.665686,59.800993
2016-12-01T02:51:55-08:00,1269,63.449175,65.799667
2016-12-01T02:52:00-08:00,1588,63.519224,63.799422
2016-12-01T02:52:05-08:00,1967,65.566133,75.800926
2016-12-01T02:52:10-08:00,2296,65.599485,65.799597
2016-12-01T02:52:15-08:00,2610,65.249558,62.800051
2016-12-01T02:52:20-08:00,2987,66.377381,75.400030
2016-12-01T02:52:25-08:00,3314,66.279642,65.399985
2016-12-01T02:52:30-08:00,3625,65.908807,62.200414
2016-12-01T02:52:35-08:00,4000,66.666474,75.000950
2016-12-01T02:52:35-08:00,4001,66.646825,30.587189
