date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-25T04:15:19-07:00,0,0.000000,0.000000
2016-10-25T04:15:24-07:00,624,124.793056,124.793063
2016-10-25T04:15:29-07:00,1371,137.096035,149.399671
2016-10-25T04:15:34-07:00,2117,141.130662,149.200158
2016-10-25T04:15:39-07:00,2863,143.147819,149.199382
2016-10-25T04:15:44-07:00,3608,144.318344,149.000531
2016-10-25T04:15:49-07:00,4353,145.098592,148.999871
2016-10-25T04:15:54-07:00,5009,143.113088,131.199955
2016-10-25T04:15:59-07:00,5704,142.599127,139.001331
2016-10-25T04:16:04-07:00,6457,143.488060,150.599552
2016-10-25T04:16:09-07:00,7201,144.019226,148.799735
2016-10-25T04:16:14-07:00,7945,144.453888,148.800545
2016-10-25T04:16:19-07:00,8687,144.782916,148.402298
2016-10-25T04:16:19-07:00,8688,144.786061,178.461324
