date,queries_finished,avg_queries_per_second,queries_per_second
2016-11-22T03:25:43-08:00,0,0.000000,0.000000
2016-11-22T03:25:48-08:00,3901,780.155504,780.155523
2016-11-22T03:25:53-08:00,7800,779.949965,779.744429
2016-11-22T03:25:58-08:00,11712,780.784782,782.454639
2016-11-22T03:26:03-08:00,15609,780.436032,779.389775
2016-11-22T03:26:08-08:00,19518,780.709938,781.805589
2016-11-22T03:26:13-08:00,23428,780.926593,782.009898
2016-11-22T03:26:18-08:00,27334,780.964022,781.188595
2016-11-22T03:26:23-08:00,31239,780.969335,781.006527
2016-11-22T03:26:28-08:00,35151,781.127646,782.394133
2016-11-22T03:26:33-08:00,39089,781.775202,787.603275
2016-11-22T03:26:38-08:00,42994,781.704641,780.999019
2016-11-22T03:26:43-08:00,46903,781.712883,781.803555
2016-11-22T03:26:43-08:00,46904,781.729040,781.997430
