date,queries_finished,avg_queries_per_second,queries_per_second
2016-10-17T03:28:40-07:00,0,0.000000,0.000000
2016-10-17T03:28:45-07:00,29,5.799607,5.799608
2016-10-17T03:28:50-07:00,58,5.799791,5.799974
2016-10-17T03:28:55-07:00,88,5.866528,6.000007
2016-10-17T03:29:00-07:00,117,5.849905,5.800037
2016-10-17T03:29:05-07:00,146,5.839918,5.799967
2016-10-17T03:29:10-07:00,175,5.833224,5.799759
2016-10-17T03:29:15-07:00,205,5.857081,6.000232
2016-10-17T03:29:20-07:00,234,5.849945,5.799992
2016-10-17T03:29:25-07:00,263,5.844396,5.800000
2016-10-17T03:29:30-07:00,292,5.839958,5.800016
2016-10-17T03:29:35-07:00,322,5.854507,6.000003
2016-10-17T03:29:40-07:00,351,5.849974,5.800101
2016-10-17T03:29:40-07:00,352,5.860786,16.684360
