date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-21T03:31:21-08:00,0,0.000000,0.000000
2017-01-21T03:31:26-08:00,3930,785.952561,785.952596
2017-01-21T03:31:31-08:00,7870,786.973349,787.994190
2017-01-21T03:31:36-08:00,11826,788.382324,791.200371
2017-01-21T03:31:41-08:00,15772,788.587280,789.202164
2017-01-21T03:31:46-08:00,19726,789.029116,790.796479
2017-01-21T03:31:51-08:00,23656,788.525407,786.006809
2017-01-21T03:31:56-08:00,27593,788.363783,787.394034
2017-01-21T03:32:01-08:00,31568,789.194708,795.011323
2017-01-21T03:32:06-08:00,35527,789.483565,791.794424
2017-01-21T03:32:11-08:00,39454,789.075120,785.399093
2017-01-21T03:32:16-08:00,43398,789.050384,788.803020
2017-01-21T03:32:21-08:00,47339,788.979924,788.204853
2017-01-21T03:32:21-08:00,47340,788.992087,2919.972319
