date,queries_finished,avg_queries_per_second,queries_per_second
2017-01-21T03:10:17-08:00,0,0.000000,0.000000
2017-01-21T03:10:22-08:00,33899,6779.271084,6779.271445
2017-01-21T03:10:27-08:00,67875,6787.256359,6795.242307
2017-01-21T03:10:32-08:00,101894,6792.780702,6803.829833
2017-01-21T03:10:37-08:00,135964,6798.071453,6813.943931
2017-01-21T03:10:42-08:00,170004,6800.005736,6807.742720
2017-01-21T03:10:47-08:00,204060,6801.851667,6811.081373
2017-01-21T03:10:52-08:00,238065,6801.786010,6801.392039
2017-01-21T03:10:57-08:00,272031,6800.693588,6793.046726
2017-01-21T03:11:02-08:00,306064,6801.364584,6806.732719
2017-01-21T03:11:07-08:00,340102,6801.985245,6807.571222
2017-01-21T03:11:12-08:00,374121,6802.150374,6803.801674
2017-01-21T03:11:17-08:00,408153,6802.535843,6806.776272
