date,queries_finished,avg_queries_per_second,queries_per_second
2016-07-30T03:36:54-07:00,0,0.000000,0.000000
2016-07-30T03:36:59-07:00,12215,2442.906805,2442.906914
2016-07-30T03:37:04-07:00,24257,2425.645308,2408.383272
2016-07-30T03:37:09-07:00,35771,2384.698242,2302.802187
2016-07-30T03:37:14-07:00,47798,2389.873343,2405.398867
2016-07-30T03:37:19-07:00,59207,2368.258995,2281.800613
2016-07-30T03:37:24-07:00,71228,2374.247335,2404.189169
2016-07-30T03:37:29-07:00,83199,2377.099231,2394.210824
2016-07-30T03:37:34-07:00,94336,2358.386874,2227.399567
2016-07-30T03:37:39-07:00,105966,2354.788264,2325.999236
2016-07-30T03:37:44-07:00,117386,2347.709069,2283.996101
2016-07-30T03:37:49-07:00,128913,2343.863121,2305.403410
2016-07-30T03:37:54-07:00,140019,2333.643228,2221.222793
2016-07-30T03:37:54-07:00,140020,2333.642888,2286.900861
