date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T11:28:34-07:00,0,0.000000,0.000000
2016-06-08T11:28:39-07:00,68,13.599365,13.599366
2016-06-08T11:28:44-07:00,136,13.599665,13.599966
2016-06-08T11:28:49-07:00,204,13.599794,13.600053
2016-06-08T11:28:54-07:00,272,13.599863,13.600070
2016-06-08T11:28:59-07:00,342,13.679915,14.000125
2016-06-08T11:29:04-07:00,409,13.633228,13.399796
2016-06-08T11:29:09-07:00,478,13.657073,13.800145
2016-06-08T11:29:14-07:00,547,13.674916,13.799821
2016-06-08T11:29:19-07:00,617,13.711052,14.000138
2016-06-08T11:29:24-07:00,686,13.719933,13.799867
2016-06-08T11:29:29-07:00,753,13.690850,13.400012
2016-06-08T11:29:34-07:00,823,13.716633,14.000254
2016-06-08T11:29:34-07:00,824,13.706404,8.493755
