date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-06T19:56:57-07:00,0,0.000000,0.000000
2016-06-06T19:57:02-07:00,67,13.399216,13.399217
2016-06-06T19:57:07-07:00,136,13.599521,13.799835
2016-06-06T19:57:12-07:00,205,13.666365,13.800059
2016-06-06T19:57:17-07:00,272,13.599802,13.400106
2016-06-06T19:57:22-07:00,340,13.599832,13.599950
2016-06-06T19:57:27-07:00,410,13.666510,13.999905
2016-06-06T19:57:32-07:00,479,13.685587,13.800045
2016-06-06T19:57:37-07:00,547,13.674885,13.599977
2016-06-06T19:57:42-07:00,616,13.688787,13.799999
2016-06-06T19:57:47-07:00,685,13.699918,13.800101
2016-06-06T19:57:52-07:00,755,13.727186,13.999863
2016-06-06T19:57:57-07:00,824,13.733273,13.800230
2016-06-06T19:57:57-07:00,825,13.747991,117.595967
