date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-28T03:19:04-07:00,0,0.000000,0.000000
2016-09-28T03:19:09-07:00,13,2.599845,2.599845
2016-09-28T03:19:14-07:00,28,2.799908,2.999983
2016-09-28T03:19:19-07:00,42,2.799938,2.799996
2016-09-28T03:19:24-07:00,57,2.849950,2.999990
2016-09-28T03:19:29-07:00,72,2.879962,3.000012
2016-09-28T03:19:34-07:00,87,2.899967,2.999995
2016-09-28T03:19:39-07:00,102,2.914257,3.000001
2016-09-28T03:19:44-07:00,117,2.924978,3.000020
2016-09-28T03:19:49-07:00,131,2.911090,2.799986
2016-09-28T03:19:54-07:00,147,2.939981,3.200002
2016-09-28T03:19:59-07:00,162,2.945437,2.999995
2016-09-28T03:20:04-07:00,177,2.949987,3.000048
2016-09-28T03:20:05-07:00,178,2.958633,6.147414
