date,queries_finished,avg_queries_per_second,queries_per_second
2018-01-24T02:05:28-08:00,0,0.000000,0.000000
2018-01-24T02:05:33-08:00,3907,781.355016,781.355053
2018-01-24T02:05:38-08:00,7821,782.079652,782.804333
2018-01-24T02:05:43-08:00,11754,783.582327,786.587709
2018-01-24T02:05:48-08:00,15674,783.688325,784.006328
2018-01-24T02:05:53-08:00,19595,783.791442,784.203918
2018-01-24T02:05:58-08:00,23516,783.858756,784.195332
2018-01-24T02:06:03-08:00,27429,783.679783,782.605926
2018-01-24T02:06:08-08:00,31388,784.693656,791.790733
2018-01-24T02:06:13-08:00,35298,784.395421,782.009497
2018-01-24T02:06:18-08:00,39209,784.172702,782.168297
2018-01-24T02:06:23-08:00,43200,785.450177,798.225454
2018-01-24T02:06:28-08:00,47122,785.363206,784.406517
2018-01-24T02:06:28-08:00,47123,785.376649,4059.792626
