date,queries_finished,avg_queries_per_second,queries_per_second
2016-09-27T04:16:16-07:00,0,0.000000,0.000000
2016-09-27T04:16:21-07:00,495,98.993978,98.993982
2016-09-27T04:16:26-07:00,1216,121.596627,144.200772
2016-09-27T04:16:31-07:00,1801,120.063490,116.997205
2016-09-27T04:16:36-07:00,2423,121.147993,124.401632
2016-09-27T04:16:41-07:00,3000,119.998539,115.400622
2016-09-27T04:16:46-07:00,3577,119.232029,115.399447
2016-09-27T04:16:51-07:00,4223,120.655997,129.199892
2016-09-27T04:16:56-07:00,4780,119.499016,111.400067
2016-09-27T04:17:01-07:00,5386,119.688006,121.199939
2016-09-27T04:17:06-07:00,6026,120.519206,128.000059
2016-09-27T04:17:11-07:00,6583,119.690203,111.400115
2016-09-27T04:17:16-07:00,7168,119.466067,117.000546
2016-09-27T04:17:16-07:00,7169,119.474391,238.684049
