date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-07T03:45:21-07:00,0,0.000000,0.000000
2016-06-07T03:45:26-07:00,12376,2475.049900,2475.050015
2016-06-07T03:45:31-07:00,24724,2472.318217,2469.586385
2016-06-07T03:45:36-07:00,37062,2470.749714,2467.612589
2016-06-07T03:45:41-07:00,49412,2470.559782,2469.989974
2016-06-07T03:45:46-07:00,61687,2467.447825,2454.999796
2016-06-07T03:45:51-07:00,73986,2466.171634,2459.790620
2016-06-07T03:45:56-07:00,86309,2465.947495,2464.602643
2016-06-07T03:46:01-07:00,98614,2465.329578,2461.004109
2016-06-07T03:46:06-07:00,110916,2464.781714,2460.398772
2016-06-07T03:46:11-07:00,123165,2463.284205,2449.806488
2016-06-07T03:46:16-07:00,135456,2462.821086,2458.189881
2016-06-07T03:46:21-07:00,147759,2462.636866,2460.610431
