date,queries_finished,avg_queries_per_second,queries_per_second
2016-06-08T02:54:38-07:00,0,0.000000,0.000000
2016-06-08T02:54:43-07:00,101,20.198745,20.198746
2016-06-08T02:54:48-07:00,204,20.399387,20.600041
2016-06-08T02:54:53-07:00,307,20.466211,20.599864
2016-06-08T02:54:58-07:00,411,20.549676,20.800077
2016-06-08T02:55:03-07:00,514,20.559717,20.599879
2016-06-08T02:55:08-07:00,617,20.566431,20.600001
2016-06-08T02:55:13-07:00,721,20.599811,20.800095
2016-06-08T02:55:18-07:00,824,20.599841,20.600056
2016-06-08T02:55:23-07:00,927,20.599861,20.600016
2016-06-08T02:55:28-07:00,1030,20.599872,20.599969
2016-06-08T02:55:33-07:00,1133,20.599876,20.599915
2016-06-08T02:55:38-07:00,1237,20.616569,20.800194
2016-06-08T02:55:39-07:00,1238,20.607252,13.218431
