date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-28T17:14:46-08:00,0,0,0.000000
2015-12-28T17:14:47-08:00,0,0,0.000000
2015-12-28T17:14:48-08:00,0,0,0.000000
2015-12-28T17:14:49-08:00,1000,1022787,0.340893
2015-12-28T17:14:50-08:00,1000,1022787,0.255396
2015-12-28T17:14:51-08:00,1000,1022787,0.204498
2015-12-28T17:14:52-08:00,1000,1022787,0.170456
2015-12-28T17:14:53-08:00,2000,2041607,0.291643
2015-12-28T17:14:54-08:00,3000,3048832,0.381086
2015-12-28T17:14:55-08:00,4000,4065978,0.451608
2015-12-28T17:14:56-08:00,4000,4065978,0.405580
2015-12-28T17:14:57-08:00,5000,5080124,0.461814
2015-12-28T17:14:58-08:00,6000,6100702,0.508375
2015-12-28T17:14:59-08:00,7000,7120523,0.547718
2015-12-28T17:15:00-08:00,8000,8131173,0.580783
2015-12-28T17:15:01-08:00,9000,9149804,0.609971
2015-12-28T17:15:02-08:00,10000,10167406,0.635448
2015-12-28T17:15:03-08:00,11000,11182239,0.657765
2015-12-28T17:15:04-08:00,11000,11182239,0.620706
2015-12-28T17:15:05-08:00,11000,11182239,0.588530
2015-12-28T17:15:06-08:00,12000,12199594,0.609969
2015-12-28T17:15:07-08:00,13000,13210416,0.629056
2015-12-28T17:15:08-08:00,14000,14218243,0.646273
2015-12-28T17:15:09-08:00,14000,14218243,0.618175
2015-12-28T17:15:10-08:00,15000,15232383,0.634673
2015-12-28T17:15:11-08:00,16000,16235170,0.649398
2015-12-28T17:15:12-08:00,17000,17246258,0.663309
2015-12-28T17:15:13-08:00,18000,18250833,0.675947
2015-12-28T17:15:14-08:00,18000,18250833,0.651793
2015-12-28T17:15:15-08:00,18000,18250833,0.629099
2015-12-28T17:15:16-08:00,19000,19253675,0.641781
2015-12-28T17:15:17-08:00,20000,20262967,0.653636
2015-12-28T17:15:18-08:00,21000,21274111,0.664807
2015-12-28T17:15:19-08:00,22000,22292285,0.675516
2015-12-28T17:15:20-08:00,23000,23315047,0.685729
2015-12-28T17:15:21-08:00,24000,24329327,0.695116
2015-12-28T17:15:22-08:00,25000,25346473,0.704061
2015-12-28T17:15:23-08:00,25000,25346473,0.685000
2015-12-28T17:15:24-08:00,26000,26366625,0.693853
2015-12-28T17:15:25-08:00,26000,26366625,0.676061
2015-12-28T17:15:26-08:00,28000,28392653,0.709811
2015-12-28T17:15:27-08:00,28000,28392653,0.692497
2015-12-28T17:15:28-08:00,29000,29408390,0.700193
2015-12-28T17:15:29-08:00,30000,30419006,0.707414
2015-12-28T17:15:30-08:00,30000,30419006,0.691335
2015-12-28T17:15:31-08:00,31000,31415095,0.698108
2015-12-28T17:15:32-08:00,32000,32420164,0.704759
2015-12-28T17:15:33-08:00,32000,32420164,0.689786
2015-12-28T17:15:34-08:00,33000,33430060,0.696455
2015-12-28T17:15:35-08:00,33000,33430060,0.682241
2015-12-28T17:15:36-08:00,34000,34441547,0.688826
2015-12-28T17:15:37-08:00,35000,35456989,0.695230
2015-12-28T17:15:38-08:00,36000,36464235,0.701230
2015-12-28T17:15:39-08:00,36000,36464235,0.688000
2015-12-28T17:15:40-08:00,37000,37474099,0.693960
2015-12-28T17:15:41-08:00,37000,37474099,0.681342
2015-12-28T17:15:42-08:00,38000,38484053,0.687211
2015-12-28T17:15:43-08:00,39000,39498320,0.692948
2015-12-28T17:15:44-08:00,39000,39498320,0.680685
2015-12-28T17:15:45-08:00,39000,39498320,0.669460
2015-12-28T17:15:46-08:00,40000,40513989,0.675229
2015-12-28T17:15:47-08:00,41000,41528758,0.680796
2015-12-28T17:15:48-08:00,41000,41528758,0.669815
2015-12-28T17:15:49-08:00,42000,42541195,0.675253
2015-12-28T17:15:50-08:00,43000,43551358,0.680486
2015-12-28T17:15:51-08:00,44000,44556048,0.685474
2015-12-28T17:15:52-08:00,45000,45580518,0.690610
2015-12-28T17:15:53-08:00,46000,46598320,0.695494
2015-12-28T17:15:54-08:00,46000,46598320,0.685266
2015-12-28T17:15:55-08:00,47000,47614354,0.690060
2015-12-28T17:15:56-08:00,47000,47614354,0.680036
2015-12-28T17:15:57-08:00,48000,48626994,0.684672
2015-12-28T17:15:58-08:00,48000,48626994,0.675371
2015-12-28T17:15:59-08:00,49000,49638872,0.679981
2015-12-28T17:16:00-08:00,49000,49638872,0.670792
2015-12-28T17:16:01-08:00,50000,50651542,0.675351
2015-12-28T17:16:02-08:00,51000,51669660,0.679860
2015-12-28T17:16:03-08:00,52000,52685121,0.684219
2015-12-28T17:16:04-08:00,52000,52685121,0.675447
2015-12-28T17:16:05-08:00,53000,53700273,0.679748
2015-12-28T17:16:06-08:00,53000,53700273,0.671250
2015-12-28T17:16:07-08:00,54000,54709392,0.675422
2015-12-28T17:16:08-08:00,54000,54709392,0.666980
2015-12-28T17:16:09-08:00,55000,55719182,0.671256
2015-12-28T17:16:10-08:00,55000,55719182,0.663321
2015-12-28T17:16:11-08:00,56000,56731191,0.667423
2015-12-28T17:16:12-08:00,57000,57747920,0.671485
2015-12-28T17:16:13-08:00,57000,57747920,0.663766
2015-12-28T17:16:14-08:00,58000,58760715,0.667733
2015-12-28T17:16:15-08:00,58000,58760715,0.660230
2015-12-28T17:16:16-08:00,59000,59777079,0.664187
2015-12-28T17:16:17-08:00,59000,59777079,0.656889
2015-12-28T17:16:18-08:00,60000,60793761,0.660726
2015-12-28T17:16:19-08:00,60000,60793761,0.653694
2015-12-28T17:16:20-08:00,61000,61805178,0.657499
2015-12-28T17:16:21-08:00,62000,62814906,0.661207
2015-12-28T17:16:22-08:00,63000,63829802,0.664891
2015-12-28T17:16:23-08:00,63000,63829802,0.658037
2015-12-28T17:16:24-08:00,64000,64845859,0.661690
2015-12-28T17:16:25-08:00,64000,64845859,0.655006
2015-12-28T17:16:26-08:00,64000,64845859,0.648457
2015-12-28T17:16:27-08:00,65000,65863620,0.652113
2015-12-28T17:16:28-08:00,65000,65863620,0.645719
2015-12-28T17:16:29-08:00,66000,66879052,0.649309
2015-12-28T17:16:30-08:00,66000,66879052,0.643065
2015-12-28T17:16:31-08:00,67000,67895973,0.646626
2015-12-28T17:16:32-08:00,67000,67895973,0.640526
2015-12-28T17:16:33-08:00,68000,68913829,0.644052
2015-12-28T17:16:34-08:00,68000,68913829,0.638071
2015-12-28T17:16:35-08:00,68000,68913829,0.632235
2015-12-28T17:16:36-08:00,69000,69928350,0.635710
2015-12-28T17:16:37-08:00,69000,69928350,0.629983
2015-12-28T17:16:38-08:00,70000,70938362,0.633376
2015-12-28T17:16:39-08:00,70000,70938362,0.627771
2015-12-28T17:16:40-08:00,71000,71957053,0.631200
2015-12-28T17:16:41-08:00,72000,72978282,0.634592
2015-12-28T17:16:42-08:00,72000,72978282,0.629121
2015-12-28T17:16:43-08:00,73000,73993472,0.632421
2015-12-28T17:16:44-08:00,73000,73993472,0.627061
2015-12-28T17:16:45-08:00,74000,75005393,0.630295
2015-12-28T17:16:46-08:00,74000,75005393,0.625043
2015-12-28T17:16:47-08:00,75000,76027125,0.628306
2015-12-28T17:16:48-08:00,75000,76027125,0.623172
2015-12-28T17:16:49-08:00,76000,77043768,0.626370
2015-12-28T17:16:50-08:00,76000,77043768,0.621319
2015-12-28T17:16:51-08:00,77000,78058943,0.624470
2015-12-28T17:16:52-08:00,77000,78058943,0.619514
2015-12-28T17:16:53-08:00,78000,79086658,0.622714
2015-12-28T17:16:54-08:00,78000,79086658,0.617863
