date,queries_finished,avg_queries_per_second,queries_per_second
2017-04-24T00:42:08-07:00,0,0.000000,0.000000
2017-04-24T00:42:13-07:00,4187,837.336775,837.336817
2017-04-24T00:42:18-07:00,8376,837.569378,837.801998
2017-04-24T00:42:23-07:00,12568,837.842216,838.387904
2017-04-24T00:42:28-07:00,16792,839.583291,844.806711
2017-04-24T00:42:33-07:00,21027,841.066648,847.000197
2017-04-24T00:42:38-07:00,25230,840.988629,840.598525
2017-04-24T00:42:43-07:00,29433,840.933406,840.602064
2017-04-24T00:42:48-07:00,33627,840.668383,838.813173
2017-04-24T00:42:53-07:00,37830,840.659395,840.587488
2017-04-24T00:42:58-07:00,42032,840.634303,840.408478
2017-04-24T00:43:03-07:00,46231,840.559016,839.806127
2017-04-24T00:43:08-07:00,50419,840.312950,837.606198
2017-04-24T00:43:08-07:00,50420,840.312810,833.271532
