date,queries_finished,avg_queries_per_second,queries_per_second
2017-03-02T02:42:08-08:00,0,0.000000,0.000000
2017-03-02T02:42:13-08:00,549,109.791846,109.791849
2017-03-02T02:42:18-08:00,1201,120.094195,130.397078
2017-03-02T02:42:23-08:00,1868,124.527871,133.395341
2017-03-02T02:42:28-08:00,2448,122.396270,116.001125
2017-03-02T02:42:33-08:00,3119,124.758006,134.205633
2017-03-02T02:42:38-08:00,3831,127.698043,142.398287
2017-03-02T02:42:43-08:00,4480,127.997948,129.797372
2017-03-02T02:42:48-08:00,5147,128.673694,133.404133
2017-03-02T02:42:53-08:00,5795,128.776707,129.600826
2017-03-02T02:42:58-08:00,6398,127.958802,120.597740
2017-03-02T02:43:03-08:00,7040,127.999111,128.402206
2017-03-02T02:43:08-08:00,7687,128.115893,129.400509
2017-03-02T02:43:08-08:00,7688,128.126597,358.124117
