date,docs_indexed,plaintext_bytes_indexed,avg_mb_per_second
2015-12-27T20:08:05-08:00,0,0,0.000000
2015-12-27T20:08:06-08:00,0,0,0.000000
2015-12-27T20:08:07-08:00,0,0,0.000000
2015-12-27T20:08:08-08:00,0,0,0.000000
2015-12-27T20:08:09-08:00,0,0,0.000000
2015-12-27T20:08:10-08:00,0,0,0.000000
2015-12-27T20:08:11-08:00,0,0,0.000000
2015-12-27T20:08:12-08:00,0,0,0.000000
2015-12-27T20:08:13-08:00,0,0,0.000000
2015-12-27T20:08:14-08:00,0,0,0.000000
2015-12-27T20:08:15-08:00,0,0,0.000000
2015-12-27T20:08:16-08:00,0,0,0.000000
2015-12-27T20:08:17-08:00,0,0,0.000000
2015-12-27T20:08:18-08:00,1000,1022787,0.078674
2015-12-27T20:08:19-08:00,2000,2041607,0.145825
2015-12-27T20:08:20-08:00,2000,2041607,0.136104
2015-12-27T20:08:21-08:00,3000,3048832,0.190547
2015-12-27T20:08:22-08:00,4000,4065978,0.239170
2015-12-27T20:08:23-08:00,5000,5080124,0.282223
2015-12-27T20:08:24-08:00,6000,6100702,0.321081
2015-12-27T20:08:25-08:00,7000,7120523,0.356018
2015-12-27T20:08:26-08:00,8000,8131173,0.387190
2015-12-27T20:08:27-08:00,8000,8131173,0.369592
2015-12-27T20:08:28-08:00,9000,9149804,0.397810
2015-12-27T20:08:29-08:00,10000,10167406,0.423634
2015-12-27T20:08:30-08:00,11000,11182239,0.447280
2015-12-27T20:08:31-08:00,12000,12199594,0.469207
2015-12-27T20:08:32-08:00,12000,12199594,0.451830
2015-12-27T20:08:33-08:00,12000,12199594,0.435694
2015-12-27T20:08:34-08:00,13000,13210416,0.455525
2015-12-27T20:08:35-08:00,14000,14218243,0.473933
2015-12-27T20:08:36-08:00,14000,14218243,0.458646
2015-12-27T20:08:37-08:00,15000,15232383,0.476004
2015-12-27T20:08:38-08:00,16000,16235170,0.491966
